reference,system
"leon schidlowsky ( * 21. juli 1931 in santiago de chile ) ist ein chilenisch-israelischer komponist und maler. er schreibt werke für orchester, kammerensemble, chor und für einzelne instrumente. außerdem komponierte er ca. 65 musikalische werke mit graphischer notation. seine musikalischen werke wurden in verschiedenen ländern aufgeführt. durch verschiedene musikalische gruppierungen, solisten und orchester sowie dirigenten wurden seine werke bekannt. seine graphisch-musikalischen arbeiten wurden in verschiedenen ausstellungen, die mit konzerten verbunden waren, präsentiert.",leon schidlowsky ( * 21. juli 1931 in santiago de chile ) ist ein chilenisch-israelischer komponist und musiktheoretiker.
"die begriffe mikrobiom und mikrobiota ( griechisch μικρός mikrós ‚klein ‘, griechisch βίος bios ‚leben ‘ ) bezeichnen im weitesten sinn die gesamtheit aller mikroorganismen der erde ( biom ), welche die erdkruste, die gewässer und die erdatmosphäre besiedeln. im engeren sinn ist die gesamtheit aller den menschen oder andere lebewesen besiedelnden mikroorganismen gemeint.","die begriffe mikrobiom und mikrobiota ( griechisch μικρός mikrós ‚klein ‘, griechisch βίος bíos ‚leben ‘ ) bezeichnen im weitesten sinn die gesamtheit aller mikroorganismen der erde, die die körperoberfläche von menschen, tieren, pflanzen, pilzen und bakterien besiedeln. die begriffe mikrobiom und mikrobiota werden oft synonym verwendet. die gesamtheit aller mikroorganismen eines lebewesens bezeichnet man als mikrobiom."
"die aleph-funktion, benannt nach dem ersten buchstaben des hebräischen alphabets und auch als א { \displaystyle \aleph } geschrieben, ist eine in der mengenlehre, genauer in der theorie der kardinalzahlen, verwendete aufzählung aller unendlichen kardinalzahlen.","die aleph-funktion, benannt nach dem ersten buchstaben des hebräischen alphabets und auch als abel bezeichnet, ist eine in der mengenlehre, genauer in der theorie der kardinalzahlen, verwendete aufzählung aller unendlichen kardinalzahlen."
"der rote kamm ist ein einschlagkrater mittlerer größe in der namib im süden namibias innerhalb des tsau-ǁkhaeb- ( sperrgebiet ) -nationalparks ( ehemals diamantensperrgebiet ), in der region ǁkaras. der krater hat einen durchmesser von etwa 2,5 kilometer und ist etwa 130 meter tief, wobei er mit einer etwa 100 meter dicken sandschicht bedeckt ist. das alter des kraters wird auf etwa 3,7 ( ± 0,3 ) millionen jahre geschätzt ; seine entstehung fällt somit ins pliozän. seine brekzie ist nur am kraterrand zu finden.","der rote kamm ist ein einschlagkrater in der provinz namaqua in nordafrika. der krater hat einen durchmesser von etwa 54 kilometer und ist etwa 80 meter tief. sein alter wird auf 12,6 millionen jahre geschätzt. an der erdoberfläche ist er der zweithöchste krater in nordafrika."
"die floriana lines sind eine befestigungsanlage auf malta. ihr bau wurde 1635 durch pietro paolo floriana unter der herrschaft des großmeisters antoine de paule begonnen und erst im 18. jahrhundert abgeschlossen. nach dem sieg über die osmanischen belagerer in der großen belagerung wurde ab 1566 auf der halbinsel scibereas die befestigte stadt valletta errichtet. auf drei seiten von wasser umgeben, wurde die stadt nach süden von der valetta land front abgeschlossen. südlich dieser befestigung entstand ab 1724 die stadt floriana. sie wurde nach dem italienischen festungsbaumeister pietro paolo floriani benannt, der für die konstruktion und den bau der befestigungen verantwortlich zeichnete. die floriana lines schützten die land- und seeseiten der",die floriana lines sind eine befestigungsanlage auf malta.
"umgekehrte diskriminierung ( engl. reverse discrimination ) bezeichnet die diskriminierung von mitgliedern einer als bevorteilt erachteten zugunsten einer als benachteiligt erachteten gruppe. sie ist nicht mit der positiven diskriminierung zu verwechseln, bei der eine benachteiligt geltende gruppe bevorteilt wird.","umgekehrte diskriminierung ( engl. reverse discrimination ) bezeichnet die diskriminierung von mitgliedern einer gesellschaft, die sich dadurch von ihrem verhalten abweichen können, dass sie zuvor in der lage waren, anders zu handeln."
die biografieforschung ist in der soziologie und erziehungswissenschaft ein forschungsansatz der qualitativen sozialforschung. biografieforschung befasst sich mit der rekonstruktion von lebensverläufen und sinnkonstruktionen auf der basis biografischer erzählungen oder persönlicher dokumente. das textmaterial kann auch aus interviewprotokollen in schriftlicher form bestehen. diese protokolle werden nach bestimmten regeln ausgewertet und interpretiert.,"die biografieforschung ist in der soziologie und erziehungswissenschaft ein forschungsansatz der qualitativen sozialforschung. sie geht davon aus, dass die biografie einer person ( person, familie, ökosystem, ökologisch, biologisch, physisch, psychisch, physiologisch, biochemisch, immunologisch, biologisch, biologisch, psychologisch, biologisch, physisch, biologisch, psychologisch, ökonomisch, biologisch, biologisch, medizinisch, physiologisch, biologisch, physisch, psychologisch, biologisch, physiologisch, biologisch, biologisch-physisch und physikalisch ) ist, mit anderen worten : die biografie einer person ist die gesamtheit aller erzähl"
"alexei alexandrowitsch starobinski ( russisch алексей александрович старобинский, englische transkription starobinsky ; * 19. april 1948 in moskau ) ist ein russischer astrophysiker und kosmologe.","alexei alexandrowitsch starobinski ( russisch алексей александрович старобинский, englische transkription starobinsky ; * 19. april 1948 in moskau ) ist ein russischer astrophysiker und kosmologe."
"unter makroevolution versteht man evolutionäre großübergänge, die über artgrenzen hinaus stattfinden und zur entstehung neuer taxa wie gattungen, familien, ordnungen, klassen oder stämme führen. diese dokumentierten abstammungsprozesse haben auf der ebene komplex gebauter organismen oder aquatischer einzeller stattgefunden.","unter makroevolution versteht man evolutionäre vorgänge, die nicht auf der evolutionsbiologischen ebene, sondern auf der ebene von einzelnen organismen stattfinden. diese evolutionäre vorgänge werden als makroevolution bezeichnet."
"als cheftaste ( auch boss-key, when-the-boss-comes-by-key oder anti-boss-key genannt ) wird eine funktion ( meistens eine tastenkombination ) in einem computerprogramm bezeichnet, die verhindern soll, dass eine person, die neben dem monitor steht, erkennen kann, dass dieses programm ausgeführt wird. dazu wird das bildschirmbild des programms kurzzeitig durch ein anderes bild ( zum beispiel das bild einer tabellenkalkulation ) ersetzt, um den eindruck zu erwecken, dass an dem pc gerade gearbeitet wird. sobald die entsprechende person ihre blicke wieder vom bildschirm abwendet, kann durch einen weiteren befehl ( etwa eine weitere tastenkombination ) das ursprüngliche bild wiederhergestellt werden und das programm weiterbenutzt werden. diese funktion wird meistens von personen verwendet, die während","als boss-key ( engl. für „ vorgepause “, „ abwarten “ ) wird ein button bezeichnet, der in einem computerprogramm während eines spiels oder einer videofolge angezeigt wird, um den benutzer dazu anzuregen, sich an das spiel anzuregen. diese funktion wurde erstmals von steve wozniak und doug carlston in den 1980er jahren eingeführt."
"kamland ( kamioka liquid scintillator antineutrino detector ) ist ein japanisches neutrino-experiment in einem ehemaligen bergwerk nahe kamioka und gehört dort wie kamiokande und dessen nachfolger super-kamiokande zum kamioka-observatorium. es dient der beobachtung von elektronen-antineutrinos und besteht aus einem ballon mit szintillator-flüssigkeit von 13 m durchmesser, der von photomultipliern umgeben ist die detektion der antineutrinos erfolgt über ν ̄ e + p → e + + n { \displaystyle { \bar { \nu } } _ { e } +p\to e^ { + } +n } ( eine reaktion mit einer energieschwelle von 1,8 mev ) und das dabei entstehende positron erzeugt ein photon bei paarvernichtung mit einem elektron, das über die photo","kamland ( akronym für englisch kamland-to detector ‚kamera-detektor ‘ ) ist eine photomultiplierröhre zur untersuchung neutrinoloser elektronen und positronen. ein weiteres projekt ist das kamland-pico-experiment, das neutrinos nach antineutrinos sucht. kamland ist ein forschungsprojekt des max-planck-instituts für kernphysik in heidelberg."
"die gemeinsame agrarpolitik ( gap ) ist ein politikbereich der europäischen union. sie gehört zu den ältesten und finanziell bedeutendsten politikfeldern der eu. die sechs gründungsmitglieder der europäischen gemeinschaften einigten sich mit unterzeichnung der römischen verträge 1957 auf die vergemeinschaftung der landwirtschaftspolitik, die 1962 in kraft trat. die gap unterstützte landwirte ursprünglich über preisgarantien. staatliche stellen kauften produkte, die für den garantierten preis ( interventionspreis ) nicht abgesetzt werden konnten, auf. in den 1990er jahren wurde die gap liberalisiert. preisgarantien wurden gesenkt und schrittweise durch produktionsunabhängige direktbeihilfen an landwirtschaftliche höfe ersetzt. die gap beruht heute auf zwei „ säulen “. die erste säule umfasst direktzahlungen an landwirte sowie die gemeinsamen markt","die gemeinsame agrarpolitik der europäischen union ( engl. common agricultural policy of the european union, cap ) ist eine politikkommission zur gemeinsamen agrarpolitik der europäischen union."
"jimmy donal „ jimbo “ wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer internet-unternehmer, der vor allem als mitbegründer der online-enzyklopädie wikipedia bekannt wurde.","jimmy wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer internet-unternehmer."
der japanische hundszahn ( erythronium japonicum ) ist eine pflanzenart aus der familie der liliengewächse ( liliaceae ).,der japanische natternkopf ( erythronium japonicum ) ist eine pflanzenart aus der gattung der natternkopfe ( erythronium ) in der familie der nachtschattengewächse ( solanaceae ).
"sterile-insekten-technik ( englisch sterile insect technology, sit ), auch autozidmethode oder selbstvernichtungsverfahren genannt, ist eine methode, um populationen von schadinsekten mittels einer großen anzahl steriler individuen zu dezimieren oder auszurotten. die künstlich produzierten und sterilisierten individuen werden im zielgebiet freigelassen, paaren sich mit fertilen weibchen und senken die wahrscheinlichkeit, dass erfolgreich nachkommen gezeugt werden. die wirkung ist, im gegensatz zu insektiziden, die auch nützliche insekten vernichten und zu großen umweltschäden führen können, beschränkt auf die betroffene insektenart. ein weiterer vorteil der technik ist, dass menschen unabhängig von ihren einkommen gleichermaßen geholfen wird, im gegensatz beispielsweise zum kauf von arznei","die sterile-insekten-technik ( englisch sterile insect technology, sit ) ist eine methode, um populationen von schadinsekten zu dezimieren. die methode wurde von raymond bushland und cecil knipling in den 1950er jahren entwickelt. bushland erhielt für ihre arbeiten den nobelpreis für physiologie oder medizin 1992 für die entdeckung und erforschung der möglichkeiten der künstlichen bekämpfung der schadinsekten."
"als stridulation wird eine spezielle form der lauterzeugung durch reiben zweier gegeneinander beweglicher körperteile bezeichnet, die vor allem bei insekten und spinnen zu beobachten ist. sie dient der innerartlichen kommunikation. bei anderen klassen ist stridulation nur selten anzutreffen. unter den säugetieren verständigen sich beispielsweise die streifentenreks im unübersichtlichen urwald durch aneinanderreiben spezieller stacheln. unter den höheren krebsen ist bei der westatlantischen reitkrabbe ein aneinanderreiben der beine zu beobachten, die ein raspelndes geräusch von sich geben. die sandrasselottern sind ein beispiel für reptilien, die durch aneinanderreiben ihrer seitlichen schuppen stridulieren. bei den vögeln zeichnet sich die keulenschwingenpipra ( mach","als stridulation wird eine spezielle form der lauterzeugung bei insekten und einigen wirbellosen säugetieren bezeichnet, bei der die lauterzeugung durch knicken oder knicken stattfindet. bei einigen wirbellosen säugetieren ( z. b. bei den krebsen ) ist die stridulation eine spezielle form der knickenpropaganda, bei der die lauterzeugung durch knicken statt durch knicken statt durch knicken unterbrochen wird. bei einigen wirbellosen säugetieren ( z. b. bei den krebsen ) ist die stridulation eine spezielle form der knickenpropaganda, bei einigen wirbellosen eine sonderform der knickenpropaganda."
"der hausbock ( hylotrupes bajulus, auch balkenbock oder großer holzwurm ) ist ein vertreter der bockkäfer ( cerambycidae ) der gattung hylotrupes. ( dieses wort ist zusammengesetzt aus ( gr. ) hyle → holz und einer latinisierten form von trypetes → bohr ( end ) er ; baiulus ( lat. ) ist ein träger. )",der hausbock ( hylotrupes bajulus ) ist ein vertreter der bockkäfer ( hylotrupes ) der gattung hylotrupes.
ein analogsignal ist im rahmen der signaltheorie eine form eines signals mit stufenlosem und unterbrechungsfreiem verlauf. ein analogsignal wird als glatte funktion beschrieben und es lässt sich damit beispielsweise der zeitlich kontinuierliche verlauf einer physikalischen größe wie der schalldruck in form eines analogen audiosignals beschreiben. der wertebereich eines analogsignals wird als dynamikumfang bezeichnet.,"ein analogsignal ist im rahmen der signaltheorie eine form eines signals, bei der die physikalische größe des signals in eine form eines analogen signals übersetzt wird. die übertragung eines analogsignals erfolgt üblicherweise durch analoge signalübertragung. im gegensatz dazu handelt es sich bei einem digitalsignal um eine form der analogen darstellung, bei der die physikalische größe im rahmen eines gegebenen zeitintervalls dargestellt wird. die darstellung eines analogsignals erfolgt in der regel durch die darstellung der physikalischen größen des signals, z. b. der frequenz, der phase, des phasenwinkels, der phasenverschiebung, der frequenzverschiebung, der phasenverschiebung, der phasenverschiebung. analoge signale"
"der begriff dataspace bzw. datenraum bezeichnet einen relativ jungen ansatz zur informationsintegration, mit dessen hilfe problematiken sowohl physischer als auch virtueller integrationsansätze gelöst werden sollen. um den erstellungsaufwand einer integrationsarchitektur gering zu halten, wird bei dataspaces keine feste zielstruktur vorab benötigt. stattdessen kommen existierende matching- und mapping-techniken zur anwendung, um daten unabhängig vom grad der integration in einem system zur verfügung zu stellen. der dezentrale ansatz von dataspaces bietet die grundlage für die digitale souveränität von unternehmen, da daten bis zu ihrem abruf in dem einflussbereich des datenurhebers verbleiben können. dataspaces wachsen nach und nach mit ihrer aufgabe bei bedarf, beispielsweise neue geschäftsmodelle wie pay-as-you-go","der begriff dataspace bzw. datenraum bezeichnet einen speziellen ansatz im data-space-management ( dt. : datenraum-modellierung ), der auf der verwendung von computerprogrammen basiert. daten- und simulationsdaten werden in einer datenbank oder einem datenraum gespeichert. diese daten können zum beispiel aus einer datei oder einem bild stammen. der datenraum kann mit hilfe von computerprogrammen, einer datenbank oder eines dataspace-management-systems ( pim ) generiert werden. einsatzgebiete von dataspaces sind zum beispiel soziale netzwerke, netzwerke und soziale netzwerke."
"der dichtblättrige schwärz-täubling ( russula densifolia ) ist ein ungenießbarer pilz familie der täublingsverwandten ( russulaceae ). der festfleischige, mittelgroße täubling hat dichtstehende lamellen und ist im alter gräulich- oder bräunlich-schwarz gefärbt. das fleisch färbt sich beim anschneiden erst rötlich und dann grau-schwärzlich.",der schlangen-rötling ( russula densifolia ) ist ein pilz aus der familie der rötlingsverwandten ( russulaceae ).
"beim retinalen arterienverschluss kommt es zum verschluss der zentralarterie der netzhaut ( arteria centralis retinae ) des auges. es folgt ein sauerstoffmangel der netzhaut. symptom ist die plötzliche schmerzlose erblindung auf einem auge ca. 30 sekunden nach dem verschlussereignis. ursache für den verschluss ist ein eingeschwemmtes blutgerinnsel ( embolie ), das meistens aus einer halsarterie stammt oder im rahmen von herzrhythmusstörungen durch einen vorhofthrombus entsteht. nach 60 bis 90 minuten treten bereits dauerhafte netzhautschäden auf. in der untersuchung zeigt sich fast vollständiger sehkraftverlust, fehlender pupillenreflex und eine weiß-gräulich verfärbung der nicht durchbluteten netzhau","als amaurosis fugax wird eine seltene, lebensbedrohliche verschlussentgleisung der netzhaut ( arteriosklerose ) der netzhaut bezeichnet, die nach plötzlichem verschluss der netzhaut unmittelbar nach dem eintritt des zweiten auges auftritt. es handelt sich um eine akute, lebensbedrohliche entgleisung der netzhaut des auges. der verschluss kann sich zu einer plötzlichen, lebensbedrohlichen augenentgleisung führen."
"die misox-schwankung ( im anglo-amerikanischen raum 8.2 kiloyear event genannt ) war eine scharf abgegrenzte, relativ kurzfristige klimaveränderung rund 8200 jahre before present. der name leitet sich vom tal misox in den schweizer alpen ab, in dessen ablagerungen sie im jahre 1960 vom schweizer botaniker heinrich zoller ( 1923–2009 ) erstmals nachgewiesen wurde. im zuge der misox-schwankung kam es im mesolithischen mittel-, nord- und westeuropa im verlauf weniger jahrzehnte zu einer regional unterschiedlichen, aber erheblichen abkühlung um durchschnittlich etwa 2 °c. sie ist auch im grönländischen eis nachzuweisen. die klimaschwankung, ausgelöst durch eine unterbrechung der thermohalinen zirkulation des nordatlantik","als misox-schwankung ( englisch : misox oscillation ) wird die abkühlung um 6200 bis 6800 v. chr. in mitteleuropa bezeichnet, die mit einer durchschnittlichen jahreserwartung von 8,2 °c aufstieg. sie ist nach dem schweizer botaniker heinrich zoller benannt. die misox-schwankung setzt sich aus einer abkühlung um 6200 v. chr. und einer abkühlung um 8,2 °c voraus."
"unter testautomatisierung ( auch testautomation ) ist die automatisierung von aktivitäten im test zu verstehen, sowohl beim softwaretest als auch beim automatisierten test von hardware, dem hardwaretest.","unter testautomatisierung ( auch testautomation ) versteht man die automatisierung von aktivitäten im rahmen des testmanagements, z. b. in der softwareentwicklung. testautomatisierung kommt vor allem bei der software-entwicklung zum einsatz. sie ist ein teilgebiet der automatisierungstechnik."
"die schule birklehof ist ein reformpädagogisches internat und gymnasium mit ganzheitlichem schulkonzept in hinterzarten, südschwarzwald. der birklehof gehört der round square conference an, einem internationalen zusammenschluss von internatsschulen mit gemeinsamer zielsetzung. diese schulen unternehmen zusammen internationale soziale projekte und pflegen schüleraustausch quer über alle kontinente. außerdem ist der birklehof mitglied in der internate vereinigung sowie im schulverbund blick über den zaun. die schule gehört postalisch zu hinterzarten, obwohl sich die mehrheit der gebäude auf der gemarkung breitnau befindet. das gebäude studio 1 liegt auf der gemarkungsgrenze und wird daher gelegentlich für gemeinsame gemeinderatsbeschlüsse der beiden gemeinden genutzt, die laut gemeindeordnung auf der jeweiligen gemarkung","der birklehof ist eine schule in hinterzarten im breitnau-viertel. die schule wurde 1931 von heinrich bohrer, dem gründer des zentrums für sozialpädagogik und des zentrums für wirtschafts- und gesellschaftspädagogik des landes baden-württemberg, gegründet."
"die hilbert-transformation ist in der funktionalanalysis, einem teilgebiet der mathematik, eine lineare integraltransformation. sie ist nach david hilbert benannt, welcher sie anfang des 20. jahrhunderts bei arbeiten am riemann-hilbert-problem für holomorphe funktionen formulierte. sie wird im bereich der fourier-transformation und der fourieranalyse angewendet. weitere anwendungsgebiete liegen im bereich der signalverarbeitung, bei der sie dazu dient, aus einem reellen signal ein analytisches signal bzw. ein monogenes signal zu bilden.","die hilbert-transformation ist in der funktionalanalysis, einem teilgebiet der mathematik, eine lineare integraltransformation. sie ist nach david hilbert benannt, welcher sie anfang des 20. jahrhunderts bei arbeiten am riemann-hilbert-problem notiert hat. sie wird im bereich der fourier-transformation und der fourieranalyse angewendet."
"ein operator ist eine mathematische vorschrift ( ein kalkül ), durch die man aus mathematischen objekten neue objekte bilden kann. er kann eine standardisierte funktion oder eine vorschrift über funktionen sein. anwendung finden die operatoren bei rechenoperationen, also bei manuellen oder bei maschinellen berechnungen.","ein operator ist eine mathematische vorschrift ( ein kalkül ), durch die man aus mathematischen objekten neue objekte bilden kann. er kann eine funktion oder eine vorschrift über funktionen sein. anwendung finden die operatoren bei rechenoperationen, also bei manuellen oder bei maschinellen berechnungen."
"der barker-code ist ein in der nachrichtentechnik verwendeter binärcode mit minimaler autokorrelation, welcher im bereich der synchronisation und radartechnik verwendung findet. er wurde 1953 von r. h. barker entwickelt.","der barker-code ist ein in der nachrichtentechnik eingesetzter kanalcode, der eine minimale autokorrelation ( englisch minimal autocorrelation, chirp ) aufweist. es handelt sich um eine unendlich lange folge von fehlern, die bei der erzeugung von elektrischen signalen auftreten. die fehlerkorrelation ist eine kenngröße der autokorrelation. ein solcher code hat eine minimale autokorrelation und eine maximale autokorrelation λ = 0 { \displaystyle \lambda = { \frac { 0 } { 0 } } }."
"meloxicam ist ein arzneistoff, genauer ein nichtsteroidales antirheumatikum ( nsar, nsaid ) aus der gruppe der oxicame. es ist ein hellgelbes, in wasser nahezu unlösliches pulver.",meloxicam ist ein arzneistoff aus der gruppe der zytostatikum-antagonisten.
