reference,system
"die moschusochsen der tundra gehören zu den wenigen großen säugetieren des nordens, die bis heute überlebt haben. als solche oldtimer der fauna sind sie aber längst nicht mehr mit allen originalteilen ausgestattet : bis zum ende des pleistozän vor rund 10000 jahren haben sie eine menge ihrer genetischen variabilität eingebüßt. in zusammenarbeit mit russischen und niederländischen forschern haben ross macphee und alex greenwood vom amerikanischen naturhistorischen museum in new york sequenzen mitochondrialer dna heutiger und bereits ausgestorbener moschusochsen ( ovibus moschatus ) verglichen. letztere stammten von funden im arktischen archipel nord - amerikas, dem yukon und der arktischen zone sibiriens. die proben heutiger tiere wurden in nord - amerika und grönland","die ausgestorbene schlange ( tundra muskox ) gehört zu den wenigen säugetieren, die vor rund 28000 bis 25000jahren im nördlichen arktischen archipel lebten. das berichtet eine arbeitsgruppe um den australischen archäologen robert williams von der university of new south wales. die arbeitsgruppe untersuchte die mitochondriale dna der ausgestorbenen schlange, die bis vor rund 4000jahren im arktischen archipel lebte, und stellte fest, dass sie vor rund 15000 bis 15000jahren im arktischen archipel lebte, also vor rund 15000 bis 12000jahren. diese ergebnisse bestätigten das konzept der hypervariablen gebiete in der erdkruste, wie die forscher nun im fachmagazin » scientific reports « schreiben. sie analysierten die mitocho"
"die alzheimer - demenz könnte sich mit messmethoden, welche die hirnaktivität erfassen - wie elektroencephalografie ( eeg ) oder positronenemmissionstomografie ( pet ) -, frühzeitig diagnostizieren lassen, berichten zwei arbeitsgruppen. eine sichere alzheimer - diagnose, die bisher erst nach dem tod des patienten möglich ist, wäre wichtig, um frühzeitig mit fördermaßnahmen beginnen zu können. die forscher um leslie prichep von der universität new york hatten eegs von etwa 12000personen - darunter 3500demenzpatienten - per computeranalyse nach auffälligkeiten durchforstet. danach beobachteten sie in einem zeitraum von sieben bis zehn jahren 44personen im alter zwischen 64 und 79jahren, die unter leichten gedächtnistörungen litten, und versuchten, die vom","die alzheimer - schizophrenie ( englisch alzheimer type disorders, mci ) ist eine gruppe von schizophreniepatienten, die sich mit leichten kognitiven störungen ( leichte kognitive schädel - alzheimer - schizophrenie ) befasst. wie das team in nature communications berichtet, ist das risiko, eine alzheimer - schizophrenie zu entwickeln, nach ansicht der forscher um christopher h. schneider von der universität basel mit hilfe der magnetresonanztomografie ( pet ) zu diagnostizieren. wie das team in nature communications berichtet, liegt das risiko vor, eine alzheimer - schizophrenie zu entwickeln, wenn sich die hirnaktivität anhand der hirnaktivität"
"wissenschaftler um in kwon chung von der yonsei universität in seoul haben einen neuen mechanismus gefunden, der die länge der telomere - den schutzkappen an den chromosomenenden - beeinflusst. wie sich herausstellte, beeinflussen zwei gegensätzliche kräfte in den zellen die grundlegenden aktivitäten der telomerase, jenes enzyms, das für eine verlängerung der telomer - dna zuständig ist. wie schon länger bekannt ist, fördert zum einen die interaktion mit dem hitzeschock - protein hsp90 die aktivität des enzyms. chungs team fand nun heraus, dass zum anderen das protein mkrn1 den zellulären abbau des enzyms kontrolliert und somit die verlängerung stoppen kann. die balance dieser beiden mechanismen reguliert die telomerase - menge in der zelle","in den meisten fällen ist das enzym telomerase - mkrn1 - aktiv, das die länge der telomere - zellwände verlängern kann. diese verlängerung sorgt dafür, dass die telomere - zellwände ins blut übergehen und die telomerase - mkrn1 - aktiv verkürzt werden kann, was die telomerase - verlängerung hemmt. wie die forscher nun in nature communications berichten, ist die mkrn1 - aktivität des enzyms die entscheidende ursache für die verlängerung der telomerase - zellwände. wie das team in nature communications berichtet, ist die mkrn1 - aktivität der telomerase - zellwände in richtung der telomerase - verlängerung mit hilfe des enzyms hsp90 kontrolliert. diese"
"haben sie im urlaub mal wieder zu viel geschlemmt? und trotz radtour im grünen will das bäuchlein einfach nicht verschwinden? vielleicht wäre eine kleine sommer - diät angebracht? angebote, wie brigitte -, fasten - oder friss - die - hälfte - kuren, gibt es ja zur genüge - ein durchschlagender erfolg stellt sich allerdings nicht immer ein. auch der us - amerikanische arzt robert atkins meinte, die zauberformel gefunden zu haben, mit der sich lästige pfunde verbannen lassen. seine diät - revolution griff eine bereits mitte des 19. jahrhunderts propagierte reduktionskost auf, bei der auf kohlenhydrate weit gehend verzichtet wird, fette und proteine aber weiter hemmungslos genossen werden dürfen. fleisch, fisch und käse","die wissenschaftler um william thurston von der university of california in berkeley haben eine neue methode entwickelt, um den wirkungsgrad von kohlenhydraten bei verschiedenen gewichtszuständen zu bestimmen. das ergebnis ist eine untersuchung von wissenschaftlern aus den usa, die den effekt auf den gesundheitszustand untersuchten. die forscher untersuchten, wie sich das gewicht bei verschiedenen gewichtszuständen verändern lässt, wenn man übergewichtige nahrungsmittel wie kohlenhydrate oder fettarme nahrung konsumiert. dabei zeigten sie, dass sich das gewicht bei verschiedenen gewichtszuständen verändern lässt, wenn man übergewichtige nahrungsmittel wie kohlenhydrate oder fettarme kohlenhydrate verzehrt. die forscher untersuchten, wie sich dadurch auswirkungen auf den gesundheit"
"die neue variante der creutzfeldt - jakob - krankheit ( vcjd ) tritt in jungen menschen nicht deswegen häufiger auf, weil diese mehr rindfleischprodukte zu sich nehmen. vielmehr müsse die vergleichsweise hohe empfänglichkeit für die erkrankung bei menschen unter 40jahren mit einem noch unbekannten altersphänomen zusammenhängen, folgern wissenschaftler der joseph - fourier - universität aus den ergebnissen einer statistischen analyse. die wissenschaftler hatten bei 137 unterschiedlich alten vcjd - patienten die rindfleisch - ernährungsgewohnheiten untersucht und vergebens versucht, diese als allein verantwortliche ursache mit dem ausbrechen der krankheit zu korrelieren. dass junge menschen häufiger an vcjd erkranken, müsse daher andere ursachen als deren vergleichsweise häufigeren rindfleischkonsum","die neue variante der creutzfeldt - jacob - erkrankung ( vcjd ) ist eine infektionskrankheit, die junge menschen weltweit betrifft. die erkrankung gilt als besonders gefährlich für menschen, die unter 40jahren aufwuchsen. das berichtet eine arbeitsgruppe um david j. veuzfeldt von der university of texas in austin im fachmagazin » proceedings of the royal societyb «. wie das team in » proceedings of the royal societyb « berichtet, erhöht das risiko der erkrankung mit zunehmendem alter ab 40jahren die wahrscheinlichkeit, dass die erkrankung tödlich endet. das ergebnis der analyse von daten von » proceedings of the royal societyb « zeigt nun, dass die infektions"
"zhou ping lu vom oak ridge national laboratory will mit seinem team erstmals amorphen stahl hergestellt haben, der sich für die massenproduktion eignet. amorphe substanzen besitzen oftmals bessere eigenschaften als ihre kristallinen gegenstücke. so auch das von lu hergestellte material : es ist zweimal härter als hochfestigkeitsstahl. bislang konnten wissenschaftler ausschließlich dünne folien aus amorphem stahl herstellen. diese werden beispielsweise in transformatoren eingesetzt, um deren verlustleistung zu reduzieren. durch zugabe von yttrium gelang es dem amerikanischen team nun jedoch, zentimeter dicke stücke aus der schmelze zu erzeugen. lu und seine kollegen sind davon überzeugt, dass sich ihr neuer werkstoff wirtschaftlich im herkömmlichen spritzgussverfahren herstellen lässt.","im jahr 2004 stellte die american physical society ( aps ) heraus, dass es sich um einen neuen werkstoff handelt, der in der glasherstellung nützliche eigenschaften hat. diese eigenschaften ähneln in manchen aspekten den früheren kristallinen werkstoffen, die in der glasherstellung verwendet werden. wie das team in nature communications berichtet, ist der werkstoff für die herstellung von kristallinen gläsern notwendig, die durch eine bestimmte eigenschaft hergestellt werden. wie das team in nature communications berichtet, ist der werkstoff für die verwendung in der glasherstellung bisher unerwünscht. zu diesem ergebnis kommt eine untersuchung des us - physikers joseph j. edwin von der university of california in berkeley. die wissenschaftler hatten schon viele versuche unternommen, diesen werkstoff zu her"
"elegant reiten die meerestiere auf den hohen wellen der ozeane und springen mehrere meter aus dem wasser heraus. junge delfine sind noch nicht so kraftvolle schwimmer wie die erwachsenen säuger. um die eigenen reserven zu schonen, bedienen sie sich für die fortbewegung eines tricks : an der seite der mutter nehmen sie eine bestimmte position ein, sodass sie quasi in ihrem windschatten durch die fluten gleiten. mit hilfe dieser energiesparmaßnahme kommt der delfinnachwuchs gar in den genuss eines kostenlosen trips. dieses phänomen hat daniel weihs vom israelischen institut für technologie nun näher beleuchtet, indem er die komplexen hydrodynamischen wechselwirkungen zwischen einer solchen mutter - kind - formation nachbildete. als ersatz für echte meeressäuger dienten ihm in seinem modell","wissenschaftler haben schon lange davon ausgegangen, dass sich junge delfine nicht mit ihren mutterinnen anziehen können, wenn sie ihre mutterinnen zurückziehen. eine arbeitsgruppe um andrew murray vom massachusetts institute of technology in cambridge stellte fest, dass junge delfine sich nicht mit ihren mutterinnen anziehen können, wenn sie ihre mutterinnen zurückziehen. die forscher beobachteten, dass junge delfine nicht mit ihren mutterinnen heranziehen können, wenn sie ihre mutterinnen zurückziehen. das zeigten forscher in der fachzeitschrift » scientific reports «. die forscher hatten nun herausgefunden, dass ihre mutterinnen sich mit ihrer mutterinnen verschieben müssen, um ihre mutterinnen zu jagen. die wissenschaftler hatten nun herausgefunden, dass die"
"was schief gehen kann, geht schief. so oder so ähnlich kennt jeder murphy's law, kaum ein gesetz wird wohl so häufig zitiert. aber : wer war murphy? wer hatte diese lapidare weisheit ursprünglich geprägt? der nachbar von nick spark kannte ihn - oder vielmehr sein vater. zunächst skeptisch, begab sich der schriftsteller und dokumentarfilmer daher auf spurensuche und stieß dabei auf eine alte und immer wieder erzählte geschichte aus den vierziger jahren des letzten jahrhunderts, die von air - force - piloten handelt, experimenten zur verträglichkeit von beschleunigungskräften, dem schnellsten mann der welt, falsch gelöteten drähten in einem messinstrument und - einem ingenieur namens ed murphy, der eben jene worte vor sich hin gemurmelt haben soll","wer das murphys - gesetz kennt, kennt es offenbar schon seit mehr als zwei jahrzehnten. das gesetz besagt, dass alles so ist, wie es uns irgendein anderes gesetz zugeschrieben wird. und wer dieses gesetz kennt, ist unklar. doch wer das ist, bleibt immer wieder unklar. das gesetz hat seine ursprünge in den 1920er jahren und sorgte für heftige diskussionen in den usa, insbesondere auf den gebieten der physik und der theoretischen chemie. seit jahrzehnten fragen sich wissenschaftler, wer die ursprünge des murphys - gesetzes kennt, so die frage, ob es sich auch anders beschreiben lässt. seit jahrzehnten fragen sich wissenschaftler, wer die ursprünge des murphys - gesetzes kennt"
"als im jahr79 der vesuv ausbrach und das antike herculaneum unter vulkanasche begrub, konservierte er gleichzeitig einen enorm wertvollen schatz. schon im 18. jahrhundert hatten archäologen damit begonnen, diesen zu heben : sie entdeckten bei einer der ersten überhaupt bekannten ausgrabungen in einer verschütteten römer - villa eine bibliothek mit hunderten von handbeschriebenen papyrus - schriftrollen, die den feuersturm überstanden hatten. zwar sind die rollen in den heißen gasen und schlacken des vulkan - hochofens außen und innen fast vollständig verkohlt, haben dabei aber entzifferbare texte erhalten. seit der entdeckung vor 260jahren versuchen antikenforscher nun, die herculaneum - funde auch zu lesen - ein extrem schwieriges und potenziell zer","im herculaneum von herculaneum handelt es sich um das älteste bekannte papyrus - buch, das eine menschliche hand lesen kann. es entstand in einer rolled-up - schicht aus papyrus, die sie mit hilfe von x -, y - und z - strahlstrahltechnik geschnitten haben. die mittelpunkte der durch die papyrusstrahlung gebildeten hölzernen fäden liegen in einer schicht aus papyrus, die die hölzernen schichten durchzogen. ein team um phercparis von der university of oxford und ihre kollegen entdeckten das papyrus - buch in einer rolled-up - schicht aus papyrus. das papyrus - buch enthält insgesamt 4 buchstaben, von denen die einzelnen buchstaben direkt über die hölzer"
"die quantenwelt scheint doch etwas weniger komplex aufgebaut zu sein, als physiker bislang dachten. das legt zumindest eine arbeit von stephanie wehner und ihren kollegen von der national university of singapore nahe. sie können nach ihren angaben belegen, dass zwei besondere eigenschaften der quantenphysik ein und dasselbe sind - und sich nur unterschiedlich manifestieren. der welle - teilchen - dualismus entspreche demnach einfach nur der heisenbergschen unschärferelation in anderer ausprägung, so das ergebnis. die verbindung tritt ganz natürlich hervor, wenn man sich vor augen führt, welche informationen man über ein system erhalten möchte, so wehner. beide aspekte lassen sich mit verschiedenen mathematischen gleichungen darstellen, doch existiert bislang keine verbindung zwischen beiden. wehner und co gelang","die quantenfeldtheorie ( englisch quantum interference theory, wpdr ) ist ein fachgebiet der quantenphysik, das sich mit den quantenphysikalischen wechselwirkungen zwischen zwei fundamentalen bereichen der quantenmechanik befasst. das liegt daran, dass die quantenfeldtheorie und die quantenfeldtheorie in der quantenphysik nicht miteinander verwandt sind, wie quantenphysikalische messverfahren physikalischer messungen zeigen. dennoch haben forscher der university of california in berkeley im fachmagazin » science advances « die quantenfeldtheorie untersucht, wie sich die quantenphysikalischen wechselwirkungen zwischen zwei fundamentalen bereichen der quantenmechanik ineinander fügen. die forscher untersuchten dabei die wechselwirkung zwischen zwei fundamentalen bereichen der quan"
"der magen von geiern muss einiges aushalten, denn schließlich fressen die vögel auch verwesendes fleisch, in dem es von keimen nur so wimmelt. und diese extreme ernährungsweise zeichnet sich auch im mikrobiom der neuweltgeier ab, das michael roggenbuck von der universität kopenhagen mit seinen kollegen untersucht hat. besonders vielfältig tummeln sich bakterien im gesicht und am schnabel der geier, was die biologen nicht verwundert : da die vögel oft bis zum hals in kadavern stecken und sich dabei großflächig mit körperflüssigkeiten aus dem aas benetzen, gelangen darüber auch viele keime auf ihren körper. im schnitt besiedeln hier mindestens 528bakterienarten die geier. dagegen nimmt die diversität extrem ab, je tiefer die for","die geschlechtsorgane von geier, reptilien, säugetieren und vögel sind sehr vielfältig, so biologen und vögelforscher aus japan und china. wie die wissenschaftler in nature communications berichten, ist das gehirn von vögeln und säugetieren in der lage, die lebensgemeinschaften von ihnen zu besiedeln. das gelang den forschern des amerikanischen naturschutzamtes in nature communications. wie das team in nature communications berichtet, gehört das gehirn von vögeln zu den bakterienreichsten organismen der erde, deren lebensweise überwiegend von bakterien abhängt. die untersuchung der gehirnorgane von vögeln, reptilien und säugetieren deutet darauf hin, dass das gehirn von ihnen durch"
"ein mensch müsste schneller als 770kilometer pro stunde rennen, um es an geschwindigkeit mit einem asiatischen sandlaufkäfer aufzunehmen - dem in relation zu seiner körpergröße schnellsten tier der erde : auf der jagd überbrückt dieses insekt pro sekunde teilweise bis zu 120körperlängen ; wir menschen bringen es nur auf maximal fünf. die hohe geschwindigkeit hat allerdings auch nachteile, denn die visuelle wahrnehmung der käfer kommt mit dem tempo nicht mit, und bilder verschwimmen, da ihre augen nicht mehr ausreichend licht aufnehmen können. warum sie dennoch erfolgreich beute erlegen, konnten nun daniel zurek von der university of pittsburgh und seine kollegen mit hochgeschwindigkeitskameras filmen und analysieren. im speziellen wollten sie herausfinden, wann sich die mandibeln, die kieferwerkzeuge der insekten","tigerkäfer sind immerhin die ersten tiere, die sich auf ein jagdgebiet befördern können. die jagd auf tigerkäfer ist allerdings nicht nur darauf anwendbar, die jagd zu führen, sondern auch, in welchem umfang die jagd tatsächlich stattfindet. das zeigt nun ein experiment, bei dem ein forscherteam um matt leonard von der university of california in los angeles berichtet. wie die forscher in » nature communications « berichten, handelt es sich bei den käfern um ein tier, dessen augen die jagd ausführen können. die tiere nutzen diese fähigkeit, ihre augen zu steuern, um sich von der jagd weg zu entweichen, so leonard. leonard und seine kollegen in » nature communications «"
