reference,system
"basic english oder einfaches englisch ist eine von charles kay ogden geschaffene vereinfachte form der englischen sprache mit stark verkleinertem vokabular. die englischvariante wird manchmal auch als plansprache bezeichnet, da diese form des englischen einst als welthilfssprache dienen sollte. es ist nicht mit dem formal ähnlichen, jedoch für ein sehr spezielles anwendungsgebiet geschaffenen simplified english zu verwechseln. basic ist die abkürzung für british american scientific international commercial ( language ), wobei auch auf das","basic english ist eine konstruierte sprache, die auf dem englischen basiert. sie wurde von dem britischen sprachwissenschaftler george ogden mitte des 20. jahrhunderts entwickelt."
"randori ( japanisch 乱取り, wörtlich : das chaos nehmen ) ist eine übungsform des kampfes im budō, den japanischen kampfkünsten. sinngemäß steht dabei der übungskampf randori dem shiai − dem eigentlichen wettkampf − gegenüber. beim randori geht es nicht um gewinnen oder verlieren, sondern darum die zuvor erlernten techniken im fluss des kampfes anwenden zu lernen.","randori ( jap. 多人数掛け, dt. „ mehrfache angreifen “ ) ist eine form des kampfsports in japan, die sich durch mehrere angriffe auszeichnet. die randori-schreckenkunst ist in vielen kampfsportarten ausgeübt, insbesondere in der judo, karate, dem judo-judo, judo-jitsu und dem bujinkan-angriff. in der randori-schreckenkunst wird die körperhaltung durch training mit allen körpergewichten ( tak"
"die manhattan bridge ist eine hängebrücke in new york city, die den east river überquert und die beiden stadtteile lower manhattan ( chinatown ) und brooklyn miteinander verbindet. die am 31. dezember 1909 eröffnete, aber erst einige monate später fertiggestellte brücke war nach der brooklyn bridge und der williamsburg bridge die letzte der drei über den east river gebauten hängebrücken. auf ihren zwei ebenen hat sie heute insgesamt vier gleise der new york city subway, sieben fa",die manhattan bridge ( ursprünglich new york city bridge ) ist eine von der stadt manhattan in new york city ( new york ) erbaute hängebrücke. sie verbindet den lower east river und die brooklyn bridge miteinander und wurde am 31. dezember 1909 eröffnet. die brücke hat heute zwei gleise der new york city subway und acht fahrspuren für den r- und t-verkehr sowie zweispuren für den r-verkehr.
"über sinn und bedeutung ist ein 1892 erschienener aufsatz von gottlob frege. frege erläutert darin die grundbegriffe seiner sprachphilosophie. die abhandlung wurde auch in der linguistik, speziell in der semantik, rezipiert ( vgl. lyons 1980 ).","begriffsbezug ist ein begriff, der durch den philosophen gottlob frege geprägt wurde. gemäß seiner theorie der bedeutung bezieht sich der begriff auf den gegenstand an, der in diesem zusammenhang als sinnlich betrachtet wird."
"leon schidlowsky ( * 21. juli 1931 in santiago de chile ) ist ein chilenisch-israelischer komponist und maler. er schreibt werke für orchester, kammerensemble, chor und für einzelne instrumente. außerdem komponierte er ca. 65 musikalische werke mit graphischer notation. seine musikalischen werke wurden in verschiedenen ländern aufgeführt. durch verschiedene musikalische gruppierungen, solisten und orchester sowie dirigenten wurden seine werke bekannt. seine graphisch-musikalischen arbeiten wurden in verschiedenen aus","leon schidlowsky ( * 5. februar 1931 in utena, chile ; † 31. august 2014 in manlius, chile ) war ein chilenischer komponist, musiktheoretiker und musikhistoriker."
"die begriffe mikrobiom und mikrobiota ( griechisch μικρός mikrós ‚klein ‘, griechisch βίος bios ‚leben ‘ ) bezeichnen im weitesten sinn die gesamtheit aller mikroorganismen der erde ( biom ), welche die erdkruste, die gewässer und die erdatmosphäre besiedeln. im engeren sinn ist die gesamtheit aller den menschen oder andere lebewesen besiedelnden mikroorganismen gemeint.","die mikrobiologie ( altgriechisch μικρός, mikrós, deutsch ‚klein ‘, ‚groß ‘, ‚mensch ‘ und λόγος, lógos, hier : ‚lehre ‘ ) befasst sich mit den wechselwirkungen von mikroorganismen bzw. lebewesen ( mikroben ) im lebenden organismus. als begründer der mikrobiologie gilt der belgische chemiker und molekularbiologe pierre-joseph van beneden ( 1809–1894 )."
"die aleph-funktion, benannt nach dem ersten buchstaben des hebräischen alphabets und auch als א { \displaystyle \aleph } geschrieben, ist eine in der mengenlehre, genauer in der theorie der kardinalzahlen, verwendete aufzählung aller unendlichen kardinalzahlen.","die cardinalität ( von lateinisch cardinalis ‚herausgeber ‘ ), auch variante oder varianz, ist eine zahl der menge aller natürlichen zahlen. sie hat die dimension einer menge von punkten. die cardinalität einer menge heißt herrschaftszahl, wenn sie größer als die menge der ganzen zahlen ist."
"der rote kamm ist ein einschlagkrater mittlerer größe in der namib im süden namibias innerhalb des tsau-ǁkhaeb- ( sperrgebiet ) -nationalparks ( ehemals diamantensperrgebiet ), in der region ǁkaras. der krater hat einen durchmesser von etwa 2,5 kilometer und ist etwa 130 meter tief, wobei er mit einer etwa 100 meter dicken sandschicht bedeckt ist. das alter des kraters wird auf etwa 3,7 ( ± 0,3 ) millionen jahre geschätzt ; seine en",der roter kamm-krater ist ein stark erodierter einschlagkrater in der nordindischen provinz westkap in südafrika. der krater befindet sich im distrikt namaqua im nordwesten der hauptstadt guizhou zwischen der chinesischen provinz nordkap und dem distrikt namaqua der provinz westkap.
"die floriana lines sind eine befestigungsanlage auf malta. ihr bau wurde 1635 durch pietro paolo floriana unter der herrschaft des großmeisters antoine de paule begonnen und erst im 18. jahrhundert abgeschlossen. nach dem sieg über die osmanischen belagerer in der großen belagerung wurde ab 1566 auf der halbinsel scibereas die befestigte stadt valletta errichtet. auf drei seiten von wasser umgeben, wurde die stadt nach süden von der valetta land front abgeschlossen. südlich dieser","die fortifikationen von valletta sind eine serie von befestigungsanlagen auf malta, die 1566 von jean de valette in der basilicata des montpellier gegründet wurden. wichtige fortifikationen stammen von der frühen neuzeit bis zum ende des 18. jahrhunderts."
"umgekehrte diskriminierung ( engl. reverse discrimination ) bezeichnet die diskriminierung von mitgliedern einer als bevorteilt erachteten zugunsten einer als benachteiligt erachteten gruppe. sie ist nicht mit der positiven diskriminierung zu verwechseln, bei der eine benachteiligt geltende gruppe bevorteilt wird.","als umkehrde diskriminierung werden diskriminierungsformen bezeichnet, die gegen die mitglieder einer gruppe aufgrund ihrer ethnischen oder religiösen zugehörigkeit an ein bestimmtes mitglied der gruppe vorgenommen werden."
die biografieforschung ist in der soziologie und erziehungswissenschaft ein forschungsansatz der qualitativen sozialforschung. biografieforschung befasst sich mit der rekonstruktion von lebensverläufen und sinnkonstruktionen auf der basis biografischer erzählungen oder persönlicher dokumente. das textmaterial kann auch aus interviewprotokollen in schriftlicher form bestehen. diese protokolle werden nach bestimmten regeln ausgewertet und interpretiert.,"die biographische biographie ( seltener : biographie psychologie ) ist ein forschungsansatz der soziologie, der sich mit der erforschung menschlicher verhaltensweisen befasst, vor allem mit lebenserfahrungen. somit kann die biographische biographie in die sozialwissenschaftliche forschung eingeordnet werden."
"alexei alexandrowitsch starobinski ( russisch алексей александрович старобинский, englische transkription starobinsky ; * 19. april 1948 in moskau ) ist ein russischer astrophysiker und kosmologe.","nikolai jakowlewitsch starobinsky ( russisch николай яковлевич староbinский, englische transkription nikolevič starobinsky ; * 19. november 1952 in moskau ) ist ein russischer theoretischer physiker, der sich mit kosmologie befasst."
"unter makroevolution versteht man evolutionäre großübergänge, die über artgrenzen hinaus stattfinden und zur entstehung neuer taxa wie gattungen, familien, ordnungen, klassen oder stämme führen. diese dokumentierten abstammungsprozesse haben auf der ebene komplex gebauter organismen oder aquatischer einzeller stattgefunden.","als makroevolution ( von griechisch μικρός „ klein “ bzw. griechisch ἔπος „ lebewesen “ und evolutio „ entwicklung “ ) bezeichnet man entwicklungsprozesse der lebewesen, deren hauptmerkmal die veränderte gestalt des organismus ist. der begriff wurde 1832 durch den deutschen zoologen ernst otto schindewolf geprägt."
"als cheftaste ( auch boss-key, when-the-boss-comes-by-key oder anti-boss-key genannt ) wird eine funktion ( meistens eine tastenkombination ) in einem computerprogramm bezeichnet, die verhindern soll, dass eine person, die neben dem monitor steht, erkennen kann, dass dieses programm ausgeführt wird. dazu wird das bildschirmbild des programms kurzzeitig durch ein anderes bild ( zum beispiel das bild einer tabellenkalkulation ) ersetzt, um den eindruck zu erwecken, dass an","der bossenschlüssel ( engl. für den „ hohen “ und schlüssel „ schlüssel “ ) ist eine funktionseinheit eines computerspiels, die es dem benutzer erlaubt, seine arbeitsgänge auf dem gesamten rechner auszuführen. der name bossenschlüssel leitet sich von herbert franklin, dem mitbegründer von bossing, ab."
"kamland ( kamioka liquid scintillator antineutrino detector ) ist ein japanisches neutrino-experiment in einem ehemaligen bergwerk nahe kamioka und gehört dort wie kamiokande und dessen nachfolger super-kamiokande zum kamioka-observatorium. es dient der beobachtung von elektronen-antineutrinos und besteht aus einem ballon mit szintillator-flüssigkeit von 13 m durchmesser, der von photomultipliern umgeben ist die detektion der antineutrinos erfolgt über ν ̄ e + p → e + +","kamland-zen ( kamland-chem-detektor für dunkle materie, nach dem englischen physiker kamland-pico ) ist ein experimenteller teilchendetektor in der stadt kamland in südafrika."
"die gemeinsame agrarpolitik ( gap ) ist ein politikbereich der europäischen union. sie gehört zu den ältesten und finanziell bedeutendsten politikfeldern der eu. die sechs gründungsmitglieder der europäischen gemeinschaften einigten sich mit unterzeichnung der römischen verträge 1957 auf die vergemeinschaftung der landwirtschaftspolitik, die 1962 in kraft trat. die gap unterstützte landwirte ursprünglich über preisgarantien. staatliche stellen kauften produkte, die für den garantierten preis ( interventionspreis ) nicht abgesetzt werden konnten, auf. in","der europäische agrarreformpaket ( europäische agrarreformpaket ) ist eine strategische entwicklungslinie der europäischen union, die agrarreformen in europa vorschreibt. das konzept wurde von sicco mansholt entwickelt und seit den 1970er jahren mehrfach modifiziert. der europäische agrarreformpaket sieht eine erweiterung der agrarpolitik um mehrere bereiche vor : die erweiterung des flächenmarktes, auf dem die landwirtschaftliche produktion gesteuert werden soll, die erhöhung der erträge der kleinbauern, die erhöhung der lebens"
"jimmy donal „ jimbo “ wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer internet-unternehmer, der vor allem als mitbegründer der online-enzyklopädie wikipedia bekannt wurde.","jimmy john wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer unternehmer und betreiber der wikipedia. er ist der erfinder der suchmaschine."
der japanische hundszahn ( erythronium japonicum ) ist eine pflanzenart aus der familie der liliengewächse ( liliaceae ).,"die japanische pflanzenart katakuri ( erythronium japonicum ), auch 片栗粉, ist eine pflanzenart aus der familie der hülsenfrüchtler ( fabaceae ). sie ist eine giftige invasive pflanze und ist auf dem japanischen festland stark gefährdet."
"sterile-insekten-technik ( englisch sterile insect technology, sit ), auch autozidmethode oder selbstvernichtungsverfahren genannt, ist eine methode, um populationen von schadinsekten mittels einer großen anzahl steriler individuen zu dezimieren oder auszurotten. die künstlich produzierten und sterilisierten individuen werden im zielgebiet freigelassen, paaren sich mit fertilen weibchen und senken die wahrscheinlichkeit, dass erfolgreich nachkommen gezeugt werden. die wirkung ist, im gegensatz","die sterile insect ( sit ), auch schraubenfliegen-verfahren ist eine methode zur bekämpfung von schraubenaugen, die 1954 von raymond bushland und edward knipling entwickelt wurde. die methode war bereits in den 1950er jahren bei der erzeugung von futtermitteln in der landwirtschaft relevant, wird aber aktuell nicht mehr angewendet."
"als stridulation wird eine spezielle form der lauterzeugung durch reiben zweier gegeneinander beweglicher körperteile bezeichnet, die vor allem bei insekten und spinnen zu beobachten ist. sie dient der innerartlichen kommunikation. bei anderen klassen ist stridulation nur selten anzutreffen. unter den säugetieren verständigen sich beispielsweise die streifentenreks im unübersichtlichen urwald durch aneinanderreiben spezieller stacheln. unter den höheren krebsen ist bei der westatlantischen reitkrabbe ein aneinanderreiben der beine","als stridulation ( von lateinisch stridus ‚drehung ‘, ‚rotation ‘ ) wird in der biologie die rotation verschiedener tiergruppen, insbesondere der eukaryoten, bezeichnet. das aus sich wiederholende aufspalten von körperteilen hervorgerufene geräusch wird auch als stridulation bezeichnet. dieser vorgang wird zur abwehr von feinden, zur beuteverstärkung oder zur erzeugung von reizsignalen genutzt. bei vögeln und an land lebenden echsen wird die stridulation"
"der hausbock ( hylotrupes bajulus, auch balkenbock oder großer holzwurm ) ist ein vertreter der bockkäfer ( cerambycidae ) der gattung hylotrupes. ( dieses wort ist zusammengesetzt aus ( gr. ) hyle → holz und einer latinisierten form von trypetes → bohr ( end ) er ; baiulus ( lat. ) ist ein träger. )",die hain-schmierlaus ( hylotrupes bajulus ) ist eine käfer aus der familie der schmierläuse ( hylidae ).
ein analogsignal ist im rahmen der signaltheorie eine form eines signals mit stufenlosem und unterbrechungsfreiem verlauf. ein analogsignal wird als glatte funktion beschrieben und es lässt sich damit beispielsweise der zeitlich kontinuierliche verlauf einer physikalischen größe wie der schalldruck in form eines analogen audiosignals beschreiben. der wertebereich eines analogsignals wird als dynamikumfang bezeichnet.,"von analogsignal oder analoger signalverarbeitung spricht man in der elektrotechnik und elektronik bei signalen, die auf einem höheren maßstab als analoge signale beruhen, aber geringer übertragungs- und speicherfrequenz sind. die übertragung von analogen signalen kann erfolgen durch übertragungskanäle wie z. b. über das telefonnetz, mit dem lichtgerät oder über elektrische leitungen, oder durch sogenannte signaltransduktoren, die auf einem trägermedium ( z. b. einem mikrophon ) beruhen. der be"
"der begriff dataspace bzw. datenraum bezeichnet einen relativ jungen ansatz zur informationsintegration, mit dessen hilfe problematiken sowohl physischer als auch virtueller integrationsansätze gelöst werden sollen. um den erstellungsaufwand einer integrationsarchitektur gering zu halten, wird bei dataspaces keine feste zielstruktur vorab benötigt. stattdessen kommen existierende matching- und mapping-techniken zur anwendung, um daten unabhängig vom grad der integration in einem system zur verfügung zu stellen. der dezentrale ansatz von dataspaces","ein dataspace-initiative ( pim ) oder data-space-initiative ( pi ) ist eine prozessgruppe, die sich mit der bereitstellung, speicherung und auswertung von daten auf einem wissenschaftlichen datenbanksystem ( desktop ) befasst. der begriff ist aus dem bereich der computergestützten bzw. -elektrischen unterhaltungselektronik entstanden und bezieht sich auf die sammlung und verarbeitung von daten auf einem desktop. seit ende des 20. jahrhunderts hat das desktop-management sich als standard für software entwickelt,"
"der dichtblättrige schwärz-täubling ( russula densifolia ) ist ein ungenießbarer pilz familie der täublingsverwandten ( russulaceae ). der festfleischige, mittelgroße täubling hat dichtstehende lamellen und ist im alter gräulich- oder bräunlich-schwarz gefärbt. das fleisch färbt sich beim anschneiden erst rötlich und dann grau-schwärzlich.","der dicke gießerling ( russula densifolia ) ist eine pilzart aus der familie der gießerlingsverwandten ( russulaceae ). die fruchtkörper des dicken gießers haben einen blut- bis zinnoberroten hut, weiße lamellen, stark eingerollte blätter und weiche, sehr scharf schmeckende und gedämpfte gestalt. der dicke gießerling ist giftig und kann zu toxischen schäden kommen."
"beim retinalen arterienverschluss kommt es zum verschluss der zentralarterie der netzhaut ( arteria centralis retinae ) des auges. es folgt ein sauerstoffmangel der netzhaut. symptom ist die plötzliche schmerzlose erblindung auf einem auge ca. 30 sekunden nach dem verschlussereignis. ursache für den verschluss ist ein eingeschwemmtes blutgerinnsel ( embolie ), das meistens aus einer halsarterie stammt oder im rahmen von herzrhythmusstörungen","der amaurosis fugax ( von lat. amaurosis „ scheinbarer lichtausfall “ ) ist ein krankheitsbild, bei dem sich die amaurischen augen manchmal als schwarze löcher erstrecken. es ist gekennzeichnet durch eine arteriöse hypertonie der netzhaut ( arteria carotis interna und arteria carotis externa ), eine vermehrte ausströmung von intravasal im netzhautgefäß ( arteria carotis interna ) und eine arterielle hypertonie der"
"die misox-schwankung ( im anglo-amerikanischen raum 8.2 kiloyear event genannt ) war eine scharf abgegrenzte, relativ kurzfristige klimaveränderung rund 8200 jahre before present. der name leitet sich vom tal misox in den schweizer alpen ab, in dessen ablagerungen sie im jahre 1960 vom schweizer botaniker heinrich zoller ( 1923–2009 ) erstmals nachgewiesen wurde. im zuge der misox-schwankung kam es im mesolithischen mittel-, nord- und","das 8.2-kilojahre-ereignis ( auch finse-ereignis ) war ein klimatisches ereignis, das im rahmen der letzten kaltzeit ( weichseleiszeit ) rund um 6200 v. chr. in den gebieten der heutigen vereinigten staaten von amerika, australien und südostasien stattfand. es wird als „ kaltzeit des ewigen schmelzwassers “ bezeichnet. die ursache für das ereignis ist bis heute unbekannt. ein durch das ereignis hervorgerufen"
"unter testautomatisierung ( auch testautomation ) ist die automatisierung von aktivitäten im test zu verstehen, sowohl beim softwaretest als auch beim automatisierten test von hardware, dem hardwaretest.","testing automation ist ein begriff aus der softwaretechnik und beschreibt den prozess der automatisierung der ausführung von software-tests. der testing automation wird genutzt, um herauszufinden, ob ein software-test den anforderungen gerecht ist, sowie um herauszufinden, ob die anforderungen trotzdem erfüllt sind. in der automatisierungstechnik müssen prüfautomaten genutzt werden, um die bedingungen zu erfüllen, die in der gui-umgebung definiert sind. je nach gui-umgebung können prüfautomaten"
"die schule birklehof ist ein reformpädagogisches internat und gymnasium mit ganzheitlichem schulkonzept in hinterzarten, südschwarzwald. der birklehof gehört der round square conference an, einem internationalen zusammenschluss von internatsschulen mit gemeinsamer zielsetzung. diese schulen unternehmen zusammen internationale soziale projekte und pflegen schüleraustausch quer über alle kontinente. außerdem ist der birklehof mitglied in der internate vereinigung sowie im schulverbund blick über den zaun. die schule","die birklehof-schule hinterzarten ist eine 1932 gegründete schule im stadtteil hinterzarten, rheinland-pfalz."
"die hilbert-transformation ist in der funktionalanalysis, einem teilgebiet der mathematik, eine lineare integraltransformation. sie ist nach david hilbert benannt, welcher sie anfang des 20. jahrhunderts bei arbeiten am riemann-hilbert-problem für holomorphe funktionen formulierte. sie wird im bereich der fourier-transformation und der fourieranalyse angewendet. weitere anwendungsgebiete liegen im bereich der signalverarbeitung, bei der sie dazu dient, aus einem reellen signal ein analy","die hilbert-transformation ist eine reelle transformation der größenordnung l2 { \displaystyle l^ { 2 } }, welche die funktion h ( t ) = 1/ ( πt ) { \displaystyle h ( t ) =-1/ ( πt ) } mit der funktion h ( t ) { \displaystyle h ( t ) } verbindet. die skalare hilbert-transformation ist eine verallgemeinerung derjenigen hilbert-transformation, die liefert, dass die funktion y = 0 { \displaystyle y"
"ein operator ist eine mathematische vorschrift ( ein kalkül ), durch die man aus mathematischen objekten neue objekte bilden kann. er kann eine standardisierte funktion oder eine vorschrift über funktionen sein. anwendung finden die operatoren bei rechenoperationen, also bei manuellen oder bei maschinellen berechnungen.","als banach-operatoren werden in der linearen algebra, einem teilgebiet der mathematik, lineare operatoren bezeichnet, die lineare lösungen einer banach-gleichung liefern."
"der barker-code ist ein in der nachrichtentechnik verwendeter binärcode mit minimaler autokorrelation, welcher im bereich der synchronisation und radartechnik verwendung findet. er wurde 1953 von r. h. barker entwickelt.","die kodierungen von barker-codes ( auch barker-symbole oder barker-codes ) sind eine familie von leitungscodes, die bei der steuerung von funkverkehren verwendet werden. sie sind benannt nach dem britischen wissenschaftler john william barker."
"meloxicam ist ein arzneistoff, genauer ein nichtsteroidales antirheumatikum ( nsar, nsaid ) aus der gruppe der oxicame. es ist ein hellgelbes, in wasser nahezu unlösliches pulver.","meloxicam ist ein arzneistoff aus der gruppe der prostaglandine, der zur behandlung von schmerzen und entzündungen der dünndarmschleimhaut eingesetzt wird."
"sir peter l. knight, frs, ( * 12. august 1947 in bedford, bedfordshire ) ist ein britischer theoretischer physiker, der sich mit quantenoptik, atomphysik und quanteninformatik beschäftigt. knight wurde an der sussex university promoviert und war als post-doktorand 1972 bis 1974 bei joseph h. eberly an der university of rochester und am slac. 1976 war er an der johns hopkins university und danach am royal holloway college der universität london und ab","sir peter knight ( * 7. märz 1953 in england ) ist ein britischer physiker, der sich mit quantenoptik befasst."
"das sonnensystem umfasst die sonne, die sie umkreisenden planeten und deren natürliche satelliten, die zwergplaneten und andere kleinkörper wie kometen, asteroiden und meteoroiden sowie die gesamtheit aller gas- und staubteilchen, die durch die anziehungskraft der sonne an diese gebunden sind. zum sonnensystem gehört auch die erde.","vorlage : infobox doppelstern/wartung/einzelkoordinaten solarsystem ( englisch solar system ) ist ein sternsystem, das aus mehreren hundert bis zwei millionen jahren besteht, und das durch einen relativ kleinen austausch von komponenten in einer entstehungsgeschichte geprägt ist."
"einer theorie nach kann die normalisierte google-distanz ( engl. normalized google distance, kurz ngd ) als statistische größe für die semantische nähe zweier begriffe oder semantischer konzepte dienen. sie wird über die anzahl der treffer ermittelt, die für zwei in die suchmaschine google eingegebene begriffe gefunden werden, sprich die anzahl der dokumente, welche beide begriffe enthalten. die ngd liegt normalerweise zwischen 0 und 1, je geringer sie ist, desto enger hängen","das wordnet-experiment ( auch google-wortnet-experiment ) ist eine methode des information retrieval, die genutzt wird, um informationen aus dem world wide web zu bekommen. das verfahren wurde von google an der universität von kalifornien entwickelt und seitdem ständig weiterentwickelt. die erste version des experimentes wurde am 3. juni 2005 veröffentlicht."
"carolina michaëlis de vasconcelos ( * 15. märz 1851 als karoline michaelis in berlin ; † 18. november 1925 in porto ) war eine deutsche und portugiesische romanistin, sie wird zu den gelehrtesten philologen der hispanistik und lusitanistik gezählt. karoline michaelis war mit dem portugiesischen historiker sowie kunst- und musikschriftsteller joaquim antónio da fonseca de vasconcelos verheiratet.","migaele de vasconcelos ( * 15. september 1856 in berlin ; † 15. november 1925 in porto, portugal ) war eine portugiesische literaturwissenschaftlerin. sie war neben joaquim antónio da fonseca vasconcelos die wichtigste bekannte portugiesische kulturhistorikerin."
