reference,system
"die moschusochsen der tundra gehören zu den wenigen großen säugetieren des nordens, die bis heute überlebt haben. als solche oldtimer der fauna sind sie aber längst nicht mehr mit allen originalteilen ausgestattet : bis zum ende des pleistozän vor rund 10000 jahren haben sie eine menge ihrer genetischen variabilität eingebüßt. in zusammenarbeit mit russischen und niederländischen forschern haben ross macphee und alex greenwood vom amerikanischen naturhistorischen museum in new york sequenzen mitochondrialer dna heutiger und bereits ausgestorbener moschusochsen ( ovibus moschatus ) verglichen. letztere stammten von funden im arktischen archipel nord - amerikas, dem yukon und der arktischen zone sibiriens. die proben heutiger tiere wurden in nord - amerika und grönland","die tundra - muskox - spezies ist eine ausgestorbene tierart, die vor rund 8000jahren während des pleistozäns lebte. ihre erbanlagen entstammen der nordamerikanischen tundra - muskox - region, in der sie vor rund 8000jahren lebten. dort lebten sie über eine jahrhunderttausende jahre lang, bis sie in den letzten jahrmillionen der letzten kaltzeit zurückgingen. das berichtet eine arbeitsgruppe um elizabeth mckinley von der university of greenland und ihre kollegen in » nature communications «. die tiere, deren erbanlagen vor rund 8000jahren zurückgingen, lebten vor rund 4000jahren im arktischen archipel und hatten eine sehr geringe anzahl an spezies. ihre lebensraume beherbergten eine große anzahl von"
"die alzheimer - demenz könnte sich mit messmethoden, welche die hirnaktivität erfassen - wie elektroencephalografie ( eeg ) oder positronenemmissionstomografie ( pet ) -, frühzeitig diagnostizieren lassen, berichten zwei arbeitsgruppen. eine sichere alzheimer - diagnose, die bisher erst nach dem tod des patienten möglich ist, wäre wichtig, um frühzeitig mit fördermaßnahmen beginnen zu können. die forscher um leslie prichep von der universität new york hatten eegs von etwa 12000personen - darunter 3500demenzpatienten - per computeranalyse nach auffälligkeiten durchforstet. danach beobachteten sie in einem zeitraum von sieben bis zehn jahren 44personen im alter zwischen 64 und 79jahren, die unter leichten gedächtnistörungen litten, und versuchten, die vom","die alzheimer - demenz ( mci - alzheimer - typ ) ist eine sonderform der alzheimer - demenz, die nur bei patienten auftritt, die leichter kognitive fähigkeiten aufweisen. das gilt auch für junge erwachsene, die eine alzheimer - demenz - erkrankung haben. bei diesen patienten mit leichter kognitiver behinderung, die leichter im gedächtnis zu leiden ist als bei allen anderen alzheimer - erkrankungen, berichten forscher von der university of california in berkeley. wie das team in nature communications schreibt, handelt es sich um eine untersuchung von patienten mit leichter kognitiver behinderung, die eine störung im gedächtnis aufweisen könnte. dazu untersuchten sie 40prozent aller patienten mit leichter kognitiver behinderung"
"wissenschaftler um in kwon chung von der yonsei universität in seoul haben einen neuen mechanismus gefunden, der die länge der telomere - den schutzkappen an den chromosomenenden - beeinflusst. wie sich herausstellte, beeinflussen zwei gegensätzliche kräfte in den zellen die grundlegenden aktivitäten der telomerase, jenes enzyms, das für eine verlängerung der telomer - dna zuständig ist. wie schon länger bekannt ist, fördert zum einen die interaktion mit dem hitzeschock - protein hsp90 die aktivität des enzyms. chungs team fand nun heraus, dass zum anderen das protein mkrn1 den zellulären abbau des enzyms kontrolliert und somit die verlängerung stoppen kann. die balance dieser beiden mechanismen reguliert die telomerase - menge in der zelle","die telomerase - homöostase steuert die aktivität der telomerase, einem enzym im zellkern von wirbeltieren, das für die länge der telomere verantwortlich ist. das enzym reguliert die aktivität der telomerase - dna -, indem es den abbau des proteins kontrolliert. wie andere enzyme auch reguliert es die proteinstabilität der zelle, indem es die länge der telomerase - dna - verlängern kann. dabei kontrolliert es die aktivität des enzyms und sorgt für eine stabile zellteilung. wie das team in nature communications berichtet, beeinflusst es die aktivität der telomerase - dna -, indem es den abbau der telomer - dna - verlängern kann, während die aktivität des enzyms langsamer abnimmt. wie das team in nature communications berichtet"
"haben sie im urlaub mal wieder zu viel geschlemmt? und trotz radtour im grünen will das bäuchlein einfach nicht verschwinden? vielleicht wäre eine kleine sommer - diät angebracht? angebote, wie brigitte -, fasten - oder friss - die - hälfte - kuren, gibt es ja zur genüge - ein durchschlagender erfolg stellt sich allerdings nicht immer ein. auch der us - amerikanische arzt robert atkins meinte, die zauberformel gefunden zu haben, mit der sich lästige pfunde verbannen lassen. seine diät - revolution griff eine bereits mitte des 19. jahrhunderts propagierte reduktionskost auf, bei der auf kohlenhydrate weit gehend verzichtet wird, fette und proteine aber weiter hemmungslos genossen werden dürfen. fleisch, fisch und käse","seit jahrzehnten befürchten wissenschaftler, die die ernährungsgewohnheiten von menschen und mäusen mit einer vergleichsweise geringen menge an kohlenhydraten erklären wollten, immer häufiger sollte eine vergleichsweise hohe lebenserwartung für menschen und mäuse ausgenutzt werden. dabei stellten sie einen zusammenhang zwischen dem physikalischen grundsatz der thermodynamik und der gewichtskraft auf, die eine veränderung des energiegehalts der nahrung im vergleich zu einer nahrungszubereitung bewirkt. der wissenschaftler um david willet und seine kollegen in » nature communications « berichten in » nature communications «, dass kohlenhydrate eine wichtige rolle bei der auswertung des energiehaushalts steuern. die wissenschaftler untersuchten, welche kohlenhydrate eine bestimmte"
"die neue variante der creutzfeldt - jakob - krankheit ( vcjd ) tritt in jungen menschen nicht deswegen häufiger auf, weil diese mehr rindfleischprodukte zu sich nehmen. vielmehr müsse die vergleichsweise hohe empfänglichkeit für die erkrankung bei menschen unter 40jahren mit einem noch unbekannten altersphänomen zusammenhängen, folgern wissenschaftler der joseph - fourier - universität aus den ergebnissen einer statistischen analyse. die wissenschaftler hatten bei 137 unterschiedlich alten vcjd - patienten die rindfleisch - ernährungsgewohnheiten untersucht und vergebens versucht, diese als allein verantwortliche ursache mit dem ausbrechen der krankheit zu korrelieren. dass junge menschen häufiger an vcjd erkranken, müsse daher andere ursachen als deren vergleichsweise häufigeren rindfleischkonsum","die neue variante der creutzfeldt - jacob - krankheit ( vcjd, auch creutzfeldt - jakob - krankheit ) ist eine infektionskrankheit, die vor allem junge menschen betrifft, die vor 40jahren das erwachsenenalter erreicht haben. die wissenschaftler um david j. creutzfeldt von der cornell university haben diese krankheit im alter von etwa 40jahren erstmals untersucht. dabei entdeckten wissenschaftler, dass die erkrankung auch bei jungen menschen auftritt, die das erwachsenenalter über 40jahre erreichen. das ergab, dass sich die erkrankung auch bei erwachsenen vermehrt, die das erwachsenenalter über 40jahre erreichen. die forscher um hideki doebner von der cornell university und ihre kollegen untersuchten dazu, wie sich die erkrankung"
"zhou ping lu vom oak ridge national laboratory will mit seinem team erstmals amorphen stahl hergestellt haben, der sich für die massenproduktion eignet. amorphe substanzen besitzen oftmals bessere eigenschaften als ihre kristallinen gegenstücke. so auch das von lu hergestellte material : es ist zweimal härter als hochfestigkeitsstahl. bislang konnten wissenschaftler ausschließlich dünne folien aus amorphem stahl herstellen. diese werden beispielsweise in transformatoren eingesetzt, um deren verlustleistung zu reduzieren. durch zugabe von yttrium gelang es dem amerikanischen team nun jedoch, zentimeter dicke stücke aus der schmelze zu erzeugen. lu und seine kollegen sind davon überzeugt, dass sich ihr neuer werkstoff wirtschaftlich im herkömmlichen spritzgussverfahren herstellen lässt.","der preis für glasfaden ( englisch : structural amorphous steels, kurz gfa ) ist ein preis der american physical society für wissenschaftliche werkstoffe aus dem bereich der glasfaden. er ist mit drei milliarden us - dollar dotiert und wird seit jahren im fachmagazin » science advances « verlegt. der preis soll wissenschaftliche forschung erleichtern und beschleunigen, indem er möglichst wenig vom material abweichende eigenschaften preisgibt. der preis ist aber mit dem preis des science advances zusammenhängend. die gfa - werkstoffe zeichnen sich wegen ihrer geringen materialzusammensetzung aus, wie sie in der fachzeitschrift » science advances « publiziert werden. sie zeichnen sich aber auch dadurch aus, dass sie physikalische eigenschaften besitzen, die deutlich robuster sind als ihre"
"elegant reiten die meerestiere auf den hohen wellen der ozeane und springen mehrere meter aus dem wasser heraus. junge delfine sind noch nicht so kraftvolle schwimmer wie die erwachsenen säuger. um die eigenen reserven zu schonen, bedienen sie sich für die fortbewegung eines tricks : an der seite der mutter nehmen sie eine bestimmte position ein, sodass sie quasi in ihrem windschatten durch die fluten gleiten. mit hilfe dieser energiesparmaßnahme kommt der delfinnachwuchs gar in den genuss eines kostenlosen trips. dieses phänomen hat daniel weihs vom israelischen institut für technologie nun näher beleuchtet, indem er die komplexen hydrodynamischen wechselwirkungen zwischen einer solchen mutter - kind - formation nachbildete. als ersatz für echte meeressäuger dienten ihm in seinem modell","der neonat kann seine mutter auf dem wasser fortbewegen, wenn er von der mutter abgetrennt ist. das zeigt eine studie von wissenschaftlern aus den usa, die nun herausgefunden haben, dass der neonat von der mutter abgetrennt werden kann, wenn er eine bestimmte geschwindigkeit erreicht. die wissenschaftler beobachteten, dass sich die mutter von der mutter abtrennt, wenn der neonat eine bestimmte geschwindigkeit erreicht hat, die von der mutter in eine andere richtung zurückgreift. das zeigte sich auch bei ausgewachsenen delfinen ( stenella canadensis ), die von der mutter abgetrennt werden. mit hilfe der hydrodynamischen bewegung ihrer mutter versetzt sich der neonat mit der mutter in eine richtung, die von der mutter in eine andere richtung zurückgrei"
"was schief gehen kann, geht schief. so oder so ähnlich kennt jeder murphy's law, kaum ein gesetz wird wohl so häufig zitiert. aber : wer war murphy? wer hatte diese lapidare weisheit ursprünglich geprägt? der nachbar von nick spark kannte ihn - oder vielmehr sein vater. zunächst skeptisch, begab sich der schriftsteller und dokumentarfilmer daher auf spurensuche und stieß dabei auf eine alte und immer wieder erzählte geschichte aus den vierziger jahren des letzten jahrhunderts, die von air - force - piloten handelt, experimenten zur verträglichkeit von beschleunigungskräften, dem schnellsten mann der welt, falsch gelöteten drähten in einem messinstrument und - einem ingenieur namens ed murphy, der eben jene worte vor sich hin gemurmelt haben soll","der gesetzgeber murphys law, der so genannte murphys law, hat seine ursprünge in den letzten jahrzehnten gehalten. seit einigen jahrzehnten gibt es ähnliche texte, die sich mit ähnlichen begriffen befassen, aber offenbar unterschiedliche bedeutungen haben. das gesetz geht auf den philosophen nick spark zurück, der diesen begriff im jahr 2003 erstmals vorlegte. wie nick spark schreibt, ist die ursache des murphys - gesetzes unzutreffend, so dass der gesetzgeber sich selbst als murphys vermuten lässt. tatsächlich ist die ursache des murphys - gesetzes aber nicht so genau bekannt, wie das filmdrama bad charles bronson von der university of california in los angeles berichtet. tatsächlich geht die ursache des mur"
"als im jahr79 der vesuv ausbrach und das antike herculaneum unter vulkanasche begrub, konservierte er gleichzeitig einen enorm wertvollen schatz. schon im 18. jahrhundert hatten archäologen damit begonnen, diesen zu heben : sie entdeckten bei einer der ersten überhaupt bekannten ausgrabungen in einer verschütteten römer - villa eine bibliothek mit hunderten von handbeschriebenen papyrus - schriftrollen, die den feuersturm überstanden hatten. zwar sind die rollen in den heißen gasen und schlacken des vulkan - hochofens außen und innen fast vollständig verkohlt, haben dabei aber entzifferbare texte erhalten. seit der entdeckung vor 260jahren versuchen antikenforscher nun, die herculaneum - funde auch zu lesen - ein extrem schwieriges und potenziell zer","der vesuv aus dem vesuv - friedhof in herculaneum gehört zu den bedeutendsten funden der antiken griechischen schrift. seine gewaltige eruption im jahr 79. jahrhundert machte das team um ronald kavan von der university of new south wales dazu, die überreste des friedhofs zu entziffern. wie das team in » nature communications « berichtet, wurden die papyrusrollen des vesuv - friedhofs während des explosiven vulkanausbruchs von etwa 100millionen tonnen schwer verdampft und bis ins späte 20. jahrhundert vor der explosion verloren tausende von papyrus - rolln, die sich über mehrere hundert kilometer durch die erdoberfläche streifen ließen. nun entdeckten wissenschaftler, dass die papyrus"
"die quantenwelt scheint doch etwas weniger komplex aufgebaut zu sein, als physiker bislang dachten. das legt zumindest eine arbeit von stephanie wehner und ihren kollegen von der national university of singapore nahe. sie können nach ihren angaben belegen, dass zwei besondere eigenschaften der quantenphysik ein und dasselbe sind - und sich nur unterschiedlich manifestieren. der welle - teilchen - dualismus entspreche demnach einfach nur der heisenbergschen unschärferelation in anderer ausprägung, so das ergebnis. die verbindung tritt ganz natürlich hervor, wenn man sich vor augen führt, welche informationen man über ein system erhalten möchte, so wehner. beide aspekte lassen sich mit verschiedenen mathematischen gleichungen darstellen, doch existiert bislang keine verbindung zwischen beiden. wehner und co gelang","die quantenwellenzahl ( englisch quantum beam splitter, kurz wpdr ) ist eine der fundamentalen eigenschaften der quantenmechanik. sie beschreibt das verhalten einzelner teilchen, wenn man einen einzelnen wellenstrahl in einem interferometer beobachtet. die zahl der wellenlängen, die ein einzelnes teilchen aufweist, ist nur ein einzelnes quantenmechanisches phänomen. das gilt auch für die zahl der wellenlängen, die ein einzelnes teilchen aufweist. die zahl der wellenlängen, die ein einzelnes quantenmechanisches phänomen wahrnimmt, ist nur ein einzelnes quantenmechanisches phänomen. das gilt auch für den fall, dass sich die wellenlänge in einem interferometer verändert, so dass die"
"der magen von geiern muss einiges aushalten, denn schließlich fressen die vögel auch verwesendes fleisch, in dem es von keimen nur so wimmelt. und diese extreme ernährungsweise zeichnet sich auch im mikrobiom der neuweltgeier ab, das michael roggenbuck von der universität kopenhagen mit seinen kollegen untersucht hat. besonders vielfältig tummeln sich bakterien im gesicht und am schnabel der geier, was die biologen nicht verwundert : da die vögel oft bis zum hals in kadavern stecken und sich dabei großflächig mit körperflüssigkeiten aus dem aas benetzen, gelangen darüber auch viele keime auf ihren körper. im schnitt besiedeln hier mindestens 528bakterienarten die geier. dagegen nimmt die diversität extrem ab, je tiefer die for","die geschlechtsorgane der geschlechtsreifen vögel sind fusobacteria, eine gruppe von mikroben, die sich bei den vögeln auf natürliche weise zu vermehren verzichtet. zu diesem ergebnis kommt eine arbeitsgruppe um andrew barton von der north carolina state university im fachmagazin » nature communications «, die in » nature communications « veröffentlicht wurde. sie analysierten die geschlechtsorgane der geschlechtsreifen vögel, um ihre gesundheit zu verbessern. dabei entdeckten die wissenschaftler, dass die geschlechtsreifen vögel ihre nahrung überwiegend von bakterienfressern abhängen, die ihre körperflüssigkeit durch zerkleinern vernichten. wie das team in » nature communications « schreibt, stammen diese bakterien aus dem körper der geschlechtsreif"
"ein mensch müsste schneller als 770kilometer pro stunde rennen, um es an geschwindigkeit mit einem asiatischen sandlaufkäfer aufzunehmen - dem in relation zu seiner körpergröße schnellsten tier der erde : auf der jagd überbrückt dieses insekt pro sekunde teilweise bis zu 120körperlängen ; wir menschen bringen es nur auf maximal fünf. die hohe geschwindigkeit hat allerdings auch nachteile, denn die visuelle wahrnehmung der käfer kommt mit dem tempo nicht mit, und bilder verschwimmen, da ihre augen nicht mehr ausreichend licht aufnehmen können. warum sie dennoch erfolgreich beute erlegen, konnten nun daniel zurek von der university of pittsburgh und seine kollegen mit hochgeschwindigkeitskameras filmen und analysieren. im speziellen wollten sie herausfinden, wann sich die mandibeln, die kieferwerkzeuge der insekten","ein kleiner, ausgewachsener käfer, der mit einem blick auf das jagdgebiet aufblickt, kann mit seiner blickrichtung die jagd beeinträchtigen. die jagd geschieht mit visuellen einrichtungen, die auf visuelle signale gerichtet sind. diese einrichtungen erlauben es dem jagdkäfer, mit seinem blick auf die jagd heranzublicken, so dass die jagd mit blick auf die ziele ausgerichtet wird. die visuellen einrichtungen erlauben es dem jagdkäfer, mit seinem blick auf die jagd heranzublicken, so dass die jagd mit blick auf die ziele ausgerichtet ist. die visuellen einrichtungen erlauben es dem jagdkäfer, mit seinem blick auf die ziele zublicken, die jagd"
