reference,system
"basic english oder einfaches englisch ist eine von charles kay ogden geschaffene vereinfachte form der englischen sprache mit stark verkleinertem vokabular. die englischvariante wird manchmal auch als plansprache bezeichnet, da diese form des englischen einst als welthilfssprache dienen sollte. es ist nicht mit dem formal ähnlichen, jedoch für ein sehr spezielles anwendungsgebiet geschaffenen simplified english zu verwechseln. basic ist die abkürzung für british american scientific international commercial ( language ), wobei auch auf das englische wort basic angespielt wird, welches grundlegend bedeutet.","basic english oder einfaches englisch ist eine von charles norman gden geschaffene, im 19. jahrhundert ausgebaute englische sprache, die heute für alle sprachen der welt verbreitet ist."
"randori ( japanisch 乱取り, wörtlich : das chaos nehmen ) ist eine übungsform des kampfes im budō, den japanischen kampfkünsten. sinngemäß steht dabei der übungskampf randori dem shiai − dem eigentlichen wettkampf − gegenüber. beim randori geht es nicht um gewinnen oder verlieren, sondern darum die zuvor erlernten techniken im fluss des kampfes anwenden zu lernen.","randori ( jap. ラドン, randori ) ist eine form des kampfes im aikid, dem judo, aber auch der kampfestechniken."
"die manhattan bridge ist eine hängebrücke in new york city, die den east river überquert und die beiden stadtteile lower manhattan ( chinatown ) und brooklyn miteinander verbindet. die am 31. dezember 1909 eröffnete, aber erst einige monate später fertiggestellte brücke war nach der brooklyn bridge und der williamsburg bridge die letzte der drei über den east river gebauten hängebrücken. auf ihren zwei ebenen hat sie heute insgesamt vier gleise der new york city subway, sieben fahrstreifen für den kfz-verkehr sowie einen fuß- und einen radweg.","die manhattan bridge ist eine hängebrücke in new york city, die den east river überquert und die beiden stadtteile lower manhattan ( new york city ) und brooklyn miteinander verbindet. die am 31. dezember 1909 eröffnete, aber erst einige monate später fertiggestellte brücke war nach der brooklyn bridge und der williamsburg bridge die letzte der drei über den east river gebauten hängebrücken."
"über sinn und bedeutung ist ein 1892 erschienener aufsatz von gottlob frege. frege erläutert darin die grundbegriffe seiner sprachphilosophie. die abhandlung wurde auch in der linguistik, speziell in der semantik, rezipiert ( vgl. lyons 1980 ).","über sinn und bedeutung ist ein philosophischer terminus, der erstmals von gottlob frege eingeführt wurde. frege benutzte den begriff vor allem in seiner schrift über die bedeutung von sprache ( begriffslehre )."
"leon schidlowsky ( * 21. juli 1931 in santiago de chile ) ist ein chilenisch-israelischer komponist und maler. er schreibt werke für orchester, kammerensemble, chor und für einzelne instrumente. außerdem komponierte er ca. 65 musikalische werke mit graphischer notation. seine musikalischen werke wurden in verschiedenen ländern aufgeführt. durch verschiedene musikalische gruppierungen, solisten und orchester sowie dirigenten wurden seine werke bekannt. seine graphisch-musikalischen arbeiten wurden in verschiedenen ausstellungen, die mit konzerten verbunden waren, präsentiert.","kappa ( span. `` capsis '' ) ist der oberbegriff für einige traditionelle spanische musikalische werke, die im mittelalter und bis ins 20. jahrhundert auf dem platz der populären musikalischen dichtung in mexiko-stadt gespielt wurden."
"die begriffe mikrobiom und mikrobiota ( griechisch μικρός mikrós ‚klein ‘, griechisch βίος bios ‚leben ‘ ) bezeichnen im weitesten sinn die gesamtheit aller mikroorganismen der erde ( biom ), welche die erdkruste, die gewässer und die erdatmosphäre besiedeln. im engeren sinn ist die gesamtheit aller den menschen oder andere lebewesen besiedelnden mikroorganismen gemeint.","die begriffe mikrobiom und mikrobiota ( griechisch μικρός mikrós ‚klein ‘, griechisch βίος bios ‚leben ‘ ) bezeichnen im weitesten sinn die gesamtheit aller mikroorganismen der erde ( biom ), welche die erdkruste, die gewässer und die erdatmosphäre besiedeln. im engeren sinn bezeichnet mikrobiom in der biologischen systematik die gesamtheit aller organismen, welche die erdoberfläche besiedeln. im weiteren sinn beziehen sich mikrobiom auch auf den menschen."
"die aleph-funktion, benannt nach dem ersten buchstaben des hebräischen alphabets und auch als א { \displaystyle \aleph } geschrieben, ist eine in der mengenlehre, genauer in der theorie der kardinalzahlen, verwendete aufzählung aller unendlichen kardinalzahlen.","die aleph-funktion, benannt nach dem ersten buchstaben des hebräischen alphabets und auch als א { \displaystyle \aleph } geschrieben, ist eine in der mengenlehre, genauer in der theorie der kardinalzahlen, verwendete aufzählung aller unendlichen kardinalzahlen."
"der rote kamm ist ein einschlagkrater mittlerer größe in der namib im süden namibias innerhalb des tsau-ǁkhaeb- ( sperrgebiet ) -nationalparks ( ehemals diamantensperrgebiet ), in der region ǁkaras. der krater hat einen durchmesser von etwa 2,5 kilometer und ist etwa 130 meter tief, wobei er mit einer etwa 100 meter dicken sandschicht bedeckt ist. das alter des kraters wird auf etwa 3,7 ( ± 0,3 ) millionen jahre geschätzt ; seine entstehung fällt somit ins pliozän. seine brekzie ist nur am kraterrand zu finden.","der rote kamm ist ein einschlagkrater im süden des australischen bundesstaates queensland in der nähe der ortschaft queensland. der krater hat einen durchmesser von etwa 10,6 kilometer und ist etwa 130 meter tief. sein alter wird auf etwa 220 million jahre geschätzt."
"die floriana lines sind eine befestigungsanlage auf malta. ihr bau wurde 1635 durch pietro paolo floriana unter der herrschaft des großmeisters antoine de paule begonnen und erst im 18. jahrhundert abgeschlossen. nach dem sieg über die osmanischen belagerer in der großen belagerung wurde ab 1566 auf der halbinsel scibereas die befestigte stadt valletta errichtet. auf drei seiten von wasser umgeben, wurde die stadt nach süden von der valetta land front abgeschlossen. südlich dieser befestigung entstand ab 1724 die stadt floriana. sie wurde nach dem italienischen festungsbaumeister pietro paolo floriani benannt, der für die konstruktion und den bau der befestigungen verantwortlich zeichnete. die floriana lines schützten die land- und seeseiten der",die floriana land front ist eine befestigungsanlage auf malta. sie wurde 1634 von jean de valette errichtet und erst im 18. jahrhundert fertiggestellt.
"umgekehrte diskriminierung ( engl. reverse discrimination ) bezeichnet die diskriminierung von mitgliedern einer als bevorteilt erachteten zugunsten einer als benachteiligt erachteten gruppe. sie ist nicht mit der positiven diskriminierung zu verwechseln, bei der eine benachteiligt geltende gruppe bevorteilt wird.","umgekehrte diskriminierung ( engl. reverse discrimination ) bezeichnet die diskriminierung von mitgliedern einer gesellschaftlichen gruppe durch die vorstellung, dass die mitglieder dieser gruppe benachteiligt seien. sie ist nicht mit der positiven diskriminierung zu verwechseln, bei der eine benachteiligte gruppe benachteiligt sei."
die biografieforschung ist in der soziologie und erziehungswissenschaft ein forschungsansatz der qualitativen sozialforschung. biografieforschung befasst sich mit der rekonstruktion von lebensverläufen und sinnkonstruktionen auf der basis biografischer erzählungen oder persönlicher dokumente. das textmaterial kann auch aus interviewprotokollen in schriftlicher form bestehen. diese protokolle werden nach bestimmten regeln ausgewertet und interpretiert.,"die biografieforschung ist ein forschungsansatz in der soziologie, der sich mit der konstruktion menschlicher lebensverläufe befasst und auf der grundlage von biografien und autobiographien entwickelt wurde."
"alexei alexandrowitsch starobinski ( russisch алексей александрович старобинский, englische transkription starobinsky ; * 19. april 1948 in moskau ) ist ein russischer astrophysiker und kosmologe.","alexei alexandrowitsch starobinski ( russisch алексей александрович старобнский, englische transkription starobinsky ; * 19. november 1944 in moskau ) ist ein russischer astrophysiker und kosmologe."
"unter makroevolution versteht man evolutionäre großübergänge, die über artgrenzen hinaus stattfinden und zur entstehung neuer taxa wie gattungen, familien, ordnungen, klassen oder stämme führen. diese dokumentierten abstammungsprozesse haben auf der ebene komplex gebauter organismen oder aquatischer einzeller stattgefunden.","unter makroevolution versteht man evolutionäre großentwicklungen, die innerhalb eines organismus stattfinden. diese großentwicklungen können vom menschen oder von tieren ( makroevolution ) bewirkt werden. im gegensatz zu mikroevolution kann innerhalb eines organismus nur ein kleiner teil der großentwicklung vererbt werden. der begriff makroevolution wurde erstmals 1922 vom russischen biologen juri sergejewitsch filiptschko eingeführt. ausgehend von seiner untersuchungen anfang des 20. jahrhunderts hat filiptschko den begriff der makroevolution etabliert."
"als cheftaste ( auch boss-key, when-the-boss-comes-by-key oder anti-boss-key genannt ) wird eine funktion ( meistens eine tastenkombination ) in einem computerprogramm bezeichnet, die verhindern soll, dass eine person, die neben dem monitor steht, erkennen kann, dass dieses programm ausgeführt wird. dazu wird das bildschirmbild des programms kurzzeitig durch ein anderes bild ( zum beispiel das bild einer tabellenkalkulation ) ersetzt, um den eindruck zu erwecken, dass an dem pc gerade gearbeitet wird. sobald die entsprechende person ihre blicke wieder vom bildschirm abwendet, kann durch einen weiteren befehl ( etwa eine weitere tastenkombination ) das ursprüngliche bild wiederhergestellt werden und das programm weiterbenutzt werden. diese funktion wird meistens von personen verwendet, die während","unter einer boss-key-marke ( engl. boss key ) versteht man eine grafische marke, die dem benutzer angezeigt werden soll, um das bildschirmbild des benutzers zu erfreuen, während der benutzer das bild des benutzers frei wählen kann. diese marke wird oft dazu verwendet, um das bild des benutzers anzuzeigen, dass der benutzer ein anderes bildschirmbild ansteuert. das bild wird meistens durch einen text repräsentiert, der nur die seitenflächen des benutzers erlaubt."
"kamland ( kamioka liquid scintillator antineutrino detector ) ist ein japanisches neutrino-experiment in einem ehemaligen bergwerk nahe kamioka und gehört dort wie kamiokande und dessen nachfolger super-kamiokande zum kamioka-observatorium. es dient der beobachtung von elektronen-antineutrinos und besteht aus einem ballon mit szintillator-flüssigkeit von 13 m durchmesser, der von photomultipliern umgeben ist die detektion der antineutrinos erfolgt über ν ̄ e + p → e + + n { \displaystyle { \bar { \nu } } _ { e } +p\to e^ { + } +n } ( eine reaktion mit einer energieschwelle von 1,8 mev ) und das dabei entstehende positron erzeugt ein photon bei paarvernichtung mit einem elektron, das über die photo","kamland ( abkürzung für englisch kamland-energy detector ) ist ein neutrinoastronomischer detektor in einem nutzgebiet von etwa 55 millionen quadratkilometern, der von der britischen royal astronomical society gebaut wurde, um die neutrinoastronomie zu beobachten. mit seiner hilfe können temperatur- und strahlungsdichte sowie temperaturänderungen im atomaren bereich gemessen werden. er befindet sich etwa 60 kilometer südwestlich von london in den niederlanden, in etwa 50 kilometern entfernung zu südafrika und in etwa 50 kilometern entfernung zu den usa."
"die gemeinsame agrarpolitik ( gap ) ist ein politikbereich der europäischen union. sie gehört zu den ältesten und finanziell bedeutendsten politikfeldern der eu. die sechs gründungsmitglieder der europäischen gemeinschaften einigten sich mit unterzeichnung der römischen verträge 1957 auf die vergemeinschaftung der landwirtschaftspolitik, die 1962 in kraft trat. die gap unterstützte landwirte ursprünglich über preisgarantien. staatliche stellen kauften produkte, die für den garantierten preis ( interventionspreis ) nicht abgesetzt werden konnten, auf. in den 1990er jahren wurde die gap liberalisiert. preisgarantien wurden gesenkt und schrittweise durch produktionsunabhängige direktbeihilfen an landwirtschaftliche höfe ersetzt. die gap beruht heute auf zwei „ säulen “. die erste säule umfasst direktzahlungen an landwirte sowie die gemeinsamen markt","die gemeinsame agrarpolitik ( kurz cap, englisch common agricultural policy ) ist ein politisches programm der europäischen union. sie befasst sich mit agrarpolitik als teilbereich der allgemeinen wirtschaftspolitik."
"jimmy donal „ jimbo “ wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer internet-unternehmer, der vor allem als mitbegründer der online-enzyklopädie wikipedia bekannt wurde.","jimmy douglas wales ( * 7. august 1966 in huntsville, alabama ) ist ein us-amerikanischer internet-unternehmer und autor. er ist einer der mitbegründer der online-enzyklopädie wikipedia."
der japanische hundszahn ( erythronium japonicum ) ist eine pflanzenart aus der familie der liliengewächse ( liliaceae ).,der japanische japanische hundszahn ( erythronium japonicum ) ist eine pflanzenart aus der familie der lippenblütengewächse ( lamiaceae ).
"sterile-insekten-technik ( englisch sterile insect technology, sit ), auch autozidmethode oder selbstvernichtungsverfahren genannt, ist eine methode, um populationen von schadinsekten mittels einer großen anzahl steriler individuen zu dezimieren oder auszurotten. die künstlich produzierten und sterilisierten individuen werden im zielgebiet freigelassen, paaren sich mit fertilen weibchen und senken die wahrscheinlichkeit, dass erfolgreich nachkommen gezeugt werden. die wirkung ist, im gegensatz zu insektiziden, die auch nützliche insekten vernichten und zu großen umweltschäden führen können, beschränkt auf die betroffene insektenart. ein weiterer vorteil der technik ist, dass menschen unabhängig von ihren einkommen gleichermaßen geholfen wird, im gegensatz beispielsweise zum kauf von arznei","sterile insekten ( englisch sterile insects, sit ) sind insekten, die ausschließlich oder überwiegend zur abtötung von schädlingen eingesetzt werden. der begriff setzt sich aus den begriffen selbstschutz und schutzinsektizid ein. im fachjargon werden auch die begriffe sterile künstliche schädlingsbekämpfung oder künstliche schädlingsbekämpfung synonym verwendet."
"als stridulation wird eine spezielle form der lauterzeugung durch reiben zweier gegeneinander beweglicher körperteile bezeichnet, die vor allem bei insekten und spinnen zu beobachten ist. sie dient der innerartlichen kommunikation. bei anderen klassen ist stridulation nur selten anzutreffen. unter den säugetieren verständigen sich beispielsweise die streifentenreks im unübersichtlichen urwald durch aneinanderreiben spezieller stacheln. unter den höheren krebsen ist bei der westatlantischen reitkrabbe ein aneinanderreiben der beine zu beobachten, die ein raspelndes geräusch von sich geben. die sandrasselottern sind ein beispiel für reptilien, die durch aneinanderreiben ihrer seitlichen schuppen stridulieren. bei den vögeln zeichnet sich die keulenschwingenpipra ( mach","unter stridulation ( von lat. stridere, „ reiben “ ) versteht man die erzeugung von schall durch reiben zusammenstehender gliedmaßen."
"der hausbock ( hylotrupes bajulus, auch balkenbock oder großer holzwurm ) ist ein vertreter der bockkäfer ( cerambycidae ) der gattung hylotrupes. ( dieses wort ist zusammengesetzt aus ( gr. ) hyle → holz und einer latinisierten form von trypetes → bohr ( end ) er ; baiulus ( lat. ) ist ein träger. )",der hausbock ( hylotrupes bajulus ) ist ein vertreter der bockkäfer ( cerambycidae ).
ein analogsignal ist im rahmen der signaltheorie eine form eines signals mit stufenlosem und unterbrechungsfreiem verlauf. ein analogsignal wird als glatte funktion beschrieben und es lässt sich damit beispielsweise der zeitlich kontinuierliche verlauf einer physikalischen größe wie der schalldruck in form eines analogen audiosignals beschreiben. der wertebereich eines analogsignals wird als dynamikumfang bezeichnet.,"ein analogsignal ( engl. „ analog “ ) ist in der informationstheorie ein signal, das eine bestimmte physikalische größe – z. b. eine zeitlich veränderliche änderung – einer bestimmten physikalischen größe ( z. b. der frequenz, der druck oder der magnetischen feldstärke ) entspricht. die qualität eines analogsignals gibt an, wie stark diese änderung von der physikalischen größe abweicht. ein analogsignal ist damit ein digitales signal. ein analogsignal ist also ein zweidimensionales signal, das eine bestimmte physikalische größe annehmen kann, z. b. die größe des drucks, der mit der zeit veränderlich ist, oder die qualität des signals, durch die veränderlichkeit der physikalischen größen"
"der begriff dataspace bzw. datenraum bezeichnet einen relativ jungen ansatz zur informationsintegration, mit dessen hilfe problematiken sowohl physischer als auch virtueller integrationsansätze gelöst werden sollen. um den erstellungsaufwand einer integrationsarchitektur gering zu halten, wird bei dataspaces keine feste zielstruktur vorab benötigt. stattdessen kommen existierende matching- und mapping-techniken zur anwendung, um daten unabhängig vom grad der integration in einem system zur verfügung zu stellen. der dezentrale ansatz von dataspaces bietet die grundlage für die digitale souveränität von unternehmen, da daten bis zu ihrem abruf in dem einflussbereich des datenurhebers verbleiben können. dataspaces wachsen nach und nach mit ihrer aufgabe bei bedarf, beispielsweise neue geschäftsmodelle wie pay-as-you-go","der begriff dataspace bzw. datenraum bezeichnet einen raum, in dem daten gesammelt, bearbeitet und gespeichert werden. er kann sich auf die physikalische, chemische, biologische oder künstliche komponenten eines physikalischen systems beziehen, aber auch auf andere systeme. der begriff wurde in abgrenzung zum begriff innerhalb der bioinformatik entwickelt. dataspaces sind ein zentrales konzept im bereich der systemintegration, bei dem daten aus verschiedenen quellen ( z. b. biochemiequellen, gewässer, meeresströmungen, wind, ozeanographische phänomene, künstliche vegetation ) gesammelt werden, um sie für andere systeme zur verfügung zu stellen. mit dataspaces können daten aus verschiedenen quellen wie biochemie-"
"der dichtblättrige schwärz-täubling ( russula densifolia ) ist ein ungenießbarer pilz familie der täublingsverwandten ( russulaceae ). der festfleischige, mittelgroße täubling hat dichtstehende lamellen und ist im alter gräulich- oder bräunlich-schwarz gefärbt. das fleisch färbt sich beim anschneiden erst rötlich und dann grau-schwärzlich.",der schwarze ritterling ( russula densifolia ) ist ein pilz der gattung ritterling ( russula ) aus der familie der ritterlingsverwandten ( russulaceae ). der bräunlich-weiße fleischpilz ist ein giftiges gift.
"beim retinalen arterienverschluss kommt es zum verschluss der zentralarterie der netzhaut ( arteria centralis retinae ) des auges. es folgt ein sauerstoffmangel der netzhaut. symptom ist die plötzliche schmerzlose erblindung auf einem auge ca. 30 sekunden nach dem verschlussereignis. ursache für den verschluss ist ein eingeschwemmtes blutgerinnsel ( embolie ), das meistens aus einer halsarterie stammt oder im rahmen von herzrhythmusstörungen durch einen vorhofthrombus entsteht. nach 60 bis 90 minuten treten bereits dauerhafte netzhautschäden auf. in der untersuchung zeigt sich fast vollständiger sehkraftverlust, fehlender pupillenreflex und eine weiß-gräulich verfärbung der nicht durchbluteten netzhau",als auririosis fugax oder auririosis fugax ( lat. ‚einschlafen ‘ ) wird ein plötzlich auftretender vorübergehender verlust der netzhaut ( retina ) des auges bezeichnet. ursache hierfür ist ein verschluss der netzhautgefäße ( arteria centralis retinae ).
"die misox-schwankung ( im anglo-amerikanischen raum 8.2 kiloyear event genannt ) war eine scharf abgegrenzte, relativ kurzfristige klimaveränderung rund 8200 jahre before present. der name leitet sich vom tal misox in den schweizer alpen ab, in dessen ablagerungen sie im jahre 1960 vom schweizer botaniker heinrich zoller ( 1923–2009 ) erstmals nachgewiesen wurde. im zuge der misox-schwankung kam es im mesolithischen mittel-, nord- und westeuropa im verlauf weniger jahrzehnte zu einer regional unterschiedlichen, aber erheblichen abkühlung um durchschnittlich etwa 2 °c. sie ist auch im grönländischen eis nachzuweisen. die klimaschwankung, ausgelöst durch eine unterbrechung der thermohalinen zirkulation des nordatlantik","die misox-oszillation ( auch : misox-schwankung ) war eine kaltzeit, die im nordosten der erde während des pleistozäns stattfand. sie wurde etwa 6200 bis 6200 v. chr. während der letzten kaltzeit, in der die wasseroberfläche des schweizer pleistozäns trocken war, begann und bis etwa 600 v. chr. dauerte."
"unter testautomatisierung ( auch testautomation ) ist die automatisierung von aktivitäten im test zu verstehen, sowohl beim softwaretest als auch beim automatisierten test von hardware, dem hardwaretest.","unter testautomatisierung ( auch testautomation ) versteht man die automatisierung von prozessen im softwareentwicklungsprozess. testautomatisierung ist ein teilgebiet der automatisierungstechnik und wird überwiegend im bereich der softwareentwicklung eingesetzt, um systeme, in denen testautomatisierung eingesetzt werden kann, zu automatisieren. im gegensatz zu software-testautomatisierung ( software test automation ), bei der die testautomatisierung in der softwareentwicklung eingesetzt wird, ist der testautomatisierungsumfang in der regel kleiner als bei der klassischen testautomatisierung."
"die schule birklehof ist ein reformpädagogisches internat und gymnasium mit ganzheitlichem schulkonzept in hinterzarten, südschwarzwald. der birklehof gehört der round square conference an, einem internationalen zusammenschluss von internatsschulen mit gemeinsamer zielsetzung. diese schulen unternehmen zusammen internationale soziale projekte und pflegen schüleraustausch quer über alle kontinente. außerdem ist der birklehof mitglied in der internate vereinigung sowie im schulverbund blick über den zaun. die schule gehört postalisch zu hinterzarten, obwohl sich die mehrheit der gebäude auf der gemarkung breitnau befindet. das gebäude studio 1 liegt auf der gemarkungsgrenze und wird daher gelegentlich für gemeinsame gemeinderatsbeschlüsse der beiden gemeinden genutzt, die laut gemeindeordnung auf der jeweiligen gemarkung",die schule birklehof ist eine volksschule in hinterzarten im niedersächsischen landkreis breitnau.
"die hilbert-transformation ist in der funktionalanalysis, einem teilgebiet der mathematik, eine lineare integraltransformation. sie ist nach david hilbert benannt, welcher sie anfang des 20. jahrhunderts bei arbeiten am riemann-hilbert-problem für holomorphe funktionen formulierte. sie wird im bereich der fourier-transformation und der fourieranalyse angewendet. weitere anwendungsgebiete liegen im bereich der signalverarbeitung, bei der sie dazu dient, aus einem reellen signal ein analytisches signal bzw. ein monogenes signal zu bilden.","die hilbert-transformation ist in der funktionalanalysis, einem teilgebiet der mathematik, eine lineare integraltransformation. sie ist nach david hilbert benannt, welcher sie anfang des 20. jahrhunderts bei arbeiten an riemann-hilbert-problemen formulierte."
"ein operator ist eine mathematische vorschrift ( ein kalkül ), durch die man aus mathematischen objekten neue objekte bilden kann. er kann eine standardisierte funktion oder eine vorschrift über funktionen sein. anwendung finden die operatoren bei rechenoperationen, also bei manuellen oder bei maschinellen berechnungen.","ein operator ist eine mathematische vorschrift ( ein skalar ), durch die man aus einem vektorraum einen vektor ergibt. anwendung finden die operatoren bei rechenoperationen, also bei manuellen oder bei maschinellen berechnungen."
"der barker-code ist ein in der nachrichtentechnik verwendeter binärcode mit minimaler autokorrelation, welcher im bereich der synchronisation und radartechnik verwendung findet. er wurde 1953 von r. h. barker entwickelt.","der barker-code ist ein in der nachrichtentechnik verwendeter binärcode mit der eigenschaft, dass die autokorrelationsfunktion einer nachricht von der anderen abweicht. er wurde von john a. barker entwickelt."
"meloxicam ist ein arzneistoff, genauer ein nichtsteroidales antirheumatikum ( nsar, nsaid ) aus der gruppe der oxicame. es ist ein hellgelbes, in wasser nahezu unlösliches pulver.","meloxicam ist ein arzneistoff, der zur behandlung ausgeprägter gastrointestinaler erkrankungen bei hunde, katzen und kaninchen eingesetzt wird."
"sir peter l. knight, frs, ( * 12. august 1947 in bedford, bedfordshire ) ist ein britischer theoretischer physiker, der sich mit quantenoptik, atomphysik und quanteninformatik beschäftigt. knight wurde an der sussex university promoviert und war als post-doktorand 1972 bis 1974 bei joseph h. eberly an der university of rochester und am slac. 1976 war er an der johns hopkins university und danach am royal holloway college der universität london und ab 1979 am imperial college. 1983 wurde er dort lecturer, 1987 reader und 1988 professor. 2001 bis 2005 stand er der physik fakultät vor. bis 2008 war er dekan ( principal ) der fakultät für naturwissenschaften am imperial college und bis 2010 stellvertretender rektor, verantwortlich für die forschung.","sir peter l. knight, knight, frs ( * 15. september 1939 in bedford, bedfordshire, england ) ist ein britischer physiker, der sich mit optik und quantenoptik beschäftigt. knight studierte am imperial college in london mit dem bachelor-abschluss 1979 und an der university of rochester mit dem master-abschluss 1983 und dem promotions-abschluss 1984 und wurde 1987 an der universität rochester promoviert. als post-doktorand war er an der princeton university, dem slac und der university of rochester, bevor er 1988 professor in rochester wurde. er ist seit 1999 professor am slac am king ’ s college von london und seit 2007 präsident der royal society. er befasst sich vor allem mit optischen objekten, deren op"
